,SpMax_A,ATSC0c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6d,ATSC7d,ATSC7v,ATSC2se,ATSC2pe,ATSC2are,AATSC0c,AATSC2c,AATSC3c,AATSC4c,AATSC5c,AATSC6d,AATSC7v,AATSC2se,AATSC2p,MATS1c,MATS2c,MATS3c,MATS4c,MATS6d,MATS6s,MATS7v,MATS2se,MATS3se,MATS2pe,MATS2are,MATS3are,GATS1c,GATS2c,GATS3c,GATS5c,GATS1s,GATS2s,GATS4v,GATS2se,GATS5se,GATS2pe,GATS2are,BCUTc-1h,BCUTc-1l,BCUTd-1l,BCUTv-1h,BCUTp-1h,BCUTi-1l,AXp-5d,SdsCH,SdssC,SssNH,SaaNH,SdO,SssO,PEOE_VSA6,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,EState_VSA3,VSA_EState1,VSA_EState3,VSA_EState5,VSA_EState9,TopoPSA,SRW05,nBase_0,nBase_1,nS_0,nS_1,nS_2,nS_3,nBondsD_0,nBondsD_1,nBondsD_2,nBondsD_3,nBondsD_4,nBondsD_5,nBondsD_6,NdsCH_0,NdsCH_1,NdsCH_2,NdssC_0,NdssC_1,NdssC_2,NdssC_3,NdssC_4,NssNH_0,NssNH_1,NssNH_2,NssNH_3,NssNH_4,NssNH_6,NaaNH_0,NaaNH_1,NaaNH_2,NdO_0,NdO_1,NdO_2,NdO_3,NdO_4,NdO_5,NdO_6,NssO_0,NssO_1,NssO_2,n5Ring_0,n5Ring_1,n5Ring_2,n5Ring_3,n5HRing_0,n5HRing_1,n5HRing_2,n5HRing_3,nARing_0,nARing_1,nARing_2,n5ARing_0,n5ARing_1,nAHRing_0,nAHRing_1,n5AHRing_0,n5AHRing_1,nFRing_0,nFRing_1,nFRing_2,nFHRing_0,nFHRing_1,nFHRing_2,cl_conc_(mm),time_between_transporter_added_and_lysis_(s),thiourea,urea,squaramide,indole,tambjamine,carbazole,acridinone,perenosin,bisbzimpy,isophthalamides_dipicolineamides
0,0.6441920200969897,0.05062245843825004,0.5204974642803462,0.31055886820712336,0.7862097535983594,0.394187088172983,0.22695075186284183,0.7677668188684459,0.3967138540830842,0.14786161876021084,0.1181803648187471,0.13749286221873266,0.2686728415349844,0.4389268256163593,0.5313291271806925,0.7370505185911155,0.36457233977409625,0.20893731441540547,0.0,0.16200857891100948,0.3917711062546328,0.4477199298387675,0.5028314448804945,0.5465286748857519,0.5330346530604846,0.302579331359863,0.717975160071066,0.0,0.45541852621668427,0.45228032343385083,0.34625711840361484,0.33556396492006924,0.4917201250045333,0.6032107646460876,0.5323627004720815,0.36483745448393257,0.6147540393654343,0.5986409088687017,0.5442293522252056,0.47835798686877784,0.4523736393142039,0.550764290998911,0.5472638876483121,0.5670189036008265,0.17595236587792606,0.7950524070446452,0.07970966138333413,0.31210904266812256,0.30616084362703266,0.01340118852565908,0.3411355805393155,0.0,0.6531512582788688,0.3252351791390494,0.44811911367453555,0.0,0.0,0.21712901008813063,0.0,0.06004462136701109,0.0,0.0,0.1530473302079529,0.0,0.20736200883834927,0.9745247229599594,0.8502309728355285,0.1828052687789249,0.6982831123151736,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,489,270,1,0,0,1,0,0,0,0,0,0
1,0.0,0.0315695353291839,0.6003962987535655,0.23005126116629593,0.8787412900487126,0.34722502860541177,0.22724691221007848,0.7658201104916627,0.6346714722832862,0.17212397316214656,0.1391939383232587,0.16354325299637162,0.24154288836661394,0.5908431437991284,0.39505406620709127,0.8531534978330969,0.24993683807865055,0.19275322862592642,0.5108893355742601,0.20159764440351002,0.3580172500515034,0.025487692938049866,0.7868240977983558,0.27819720428543365,0.7610194641723477,0.15070287806516464,0.6488660108972215,0.4486648605598801,0.5724550117083228,0.3297265979969436,0.4585857638019193,0.5114042286006042,0.3645873459976322,0.8740477024995836,0.2732967393680908,0.6156685432592943,0.9377875213901132,0.1117390445087672,0.21125074854262918,0.44065409405321054,0.2174122446180619,0.7415921026382212,0.36136587279678434,0.30287683471571036,0.2924295500018057,0.8287308556251525,0.07965636166702716,0.0,0.0,1.0,0.9999999999999998,0.0,0.5646285384916668,0.2834693507890976,0.0,0.1480372271653943,0.0,0.22725680771674803,0.0,0.0,0.0,0.0,0.08211165568120195,0.0,0.14026570735669897,0.9735159943099292,0.8502309728355285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489,270,0,1,0,0,0,0,0,0,0,0
2,0.0,0.0011173909511148494,0.5294504515515679,0.2521687435026584,0.8930207560279315,0.35157454452563724,0.22724691221007848,0.7658201104916627,0.48111192564532956,0.1469109483492231,0.11103303139681672,0.13317036879975383,0.15865151582241985,0.4602330136782101,0.4325869526901769,0.8724520073813022,0.2611451627752074,0.19275322862592642,0.13946455323401108,0.1616657696304936,0.3183473093185837,0.34480785316941653,0.6089531739583485,0.3071213436540178,0.8175093430207755,0.15070287806516464,0.7520894811946097,0.09975125496997639,0.49633209661230815,0.3161110727570594,0.29807200429004493,0.30477478730752733,0.34290037592784833,0.7767411209070001,0.5695854034962065,0.5880016245729678,1.0,0.896652030004627,0.6943294312317269,0.5104180554672103,0.5140897298813782,0.8067163238158419,0.7124638005710626,0.7192359538466396,0.0,1.0,0.07965636166702716,0.31210891866430157,0.306158451377857,0.013403274393423814,0.9999999999999998,0.0,0.6682783762702159,0.3207648136636532,0.0,0.0,0.0,0.22725680771674803,0.0,0.06004462136701109,0.0,0.0,0.0,0.0,0.17865329599763075,0.9759645214811402,0.8502309728355285,0.08911831019342592,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489,270,1,0,0,0,0,0,0,0,0,0
3,0.2600091566998075,0.03237577139172178,0.613009203287579,0.19437807923082637,0.925131548381182,0.35211217558363667,0.23690722284343024,0.7723292879349739,0.6292540742971962,0.1735268087051452,0.14279434199109162,0.16607200634993477,0.26845768634901324,0.6431620383064152,0.3145411515922679,0.9216859397160015,0.2560213937884095,0.20923037739277311,0.47248492823432175,0.21079106397792313,0.3932621050697569,0.06703765853071642,0.8465949467657592,0.14446716915694363,0.8933390744249785,0.2627280403683431,0.517585496686282,0.43305238502454385,0.6096442333268031,0.2563265949543594,0.5048225883497149,0.5563935927668473,0.2728052219406871,0.7733719891134434,0.16690526032285596,0.7477430178442166,0.9296304205651404,0.09710129255267835,0.2216816573133222,0.41080239061553836,0.1686993185852434,0.8396969531059255,0.27994050249747215,0.23019607905233083,0.3108670548126291,0.8350267716543285,0.07971079929134572,0.00909489886925563,0.030858503585944996,0.8614285132943245,0.694940515094667,0.0,0.5517011003909532,0.2808470135557304,0.0,0.15197410040405412,0.0,0.2678285367899923,0.0,0.0,0.0,0.0,0.08211165568120195,0.0,0.1389681279678086,0.9725631126226011,0.8502309728355285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489,270,0,1,0,0,0,0,0,0,0,0
4,0.2600091566998075,0.001117293423184229,0.5438489904271695,0.22759331872582192,0.9207805588693644,0.35335178417655994,0.23690722284343024,0.7723292879349739,0.48355142459204037,0.14907539114659316,0.11619610991327595,0.13700085202089027,0.1782147157669788,0.5024368307232275,0.37691901476538314,0.915341400303942,0.259552006257766,0.20923037739277311,0.08802589727924881,0.16798902233158014,0.30700882740512586,0.3472561724063097,0.6828919722978836,0.18933142281287502,0.9187324011351699,0.2627280403683431,0.556155057590506,0.09383711876613787,0.5563938126255307,0.22907240339934723,0.36317425010137816,0.3670924027274944,0.26021409262306383,0.6862771185648942,0.4135556680888181,0.764898602409489,0.944848109196426,0.648689358361723,0.5582763263594658,0.39756532480185325,0.41243113507064916,0.7959203811647508,0.5793383636707641,0.5923696758263896,0.04175087190914595,0.9575789955368414,0.07971079929134572,0.3121089764357101,0.30615961022775073,0.013402527482551108,0.694940515094667,0.0,0.6553509381695024,0.318142476430286,0.0,0.0,0.0,0.2678285367899923,0.0,0.06004462136701109,0.0,0.0,0.1530473302079529,0.0,0.1747663248504659,0.9750116397938121,0.8502309728355285,0.08911831019342592,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489,270,1,0,0,0,0,0,0,0,0,0
5,0.6441920200969897,0.08189405437090373,0.5916768237228434,0.2787936704010036,0.7432403836483371,0.4202849696917463,0.22695075186284183,0.7677668188684459,0.5950217549377308,0.1714383802396805,0.1434221203417103,0.16527834246189593,0.3491935925412185,0.5640104832564836,0.47930467911466934,0.6835454858018456,0.4226117142735831,0.20893731441540547,0.44276365863232947,0.19765168252092474,0.48251854469054956,0.23504657287135267,0.6534873615610473,0.46244353660206267,0.4771123976236141,0.302579331359863,0.6630152600362816,0.40182828228710976,0.5365780732073065,0.365624844156911,0.4614308527618334,0.4944714494509398,0.4027391116753252,0.6708261047028674,0.3247455023519777,0.4067500558814019,0.6121448644815592,0.10281474364566728,0.22729924122782838,0.49460955412981955,0.22662015160494414,0.5853687955392831,0.307105599907169,0.2760726041657007,0.3165111495969961,0.7934951114380153,0.07970966138333413,0.011044101633997494,0.03939123998280192,0.8346268541421811,0.3411355805393155,0.0,0.5495014205003196,0.2879397162644938,0.4352249776032052,0.15667394825501663,0.0,0.21712901008813063,0.0,0.0,0.0,0.0,0.17292093523511026,0.0,0.16969760444349236,0.9720761957887484,0.8502309728355285,0.09368695858549897,0.6982831123151736,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,489,270,0,1,0,1,0,0,0,0,0,0
6,0.6935587049011667,0.7155827530069724,0.771771145695297,0.40463467586609325,0.32219557957422784,0.5627733451891843,0.33982106725465483,0.7474918179008876,0.19767168442971572,0.902818371392731,0.8889751123748734,0.8777994323193464,0.7377352925883502,0.5672990525631804,0.5928579653283815,0.5855634465918979,0.4627430543334554,0.3743020298994618,0.4555614275622879,0.630793122459943,0.599895413257521,0.3524676528500559,0.5178348370509152,0.5920745420301001,0.49760737356979323,0.5352537517108635,1.0,0.35011871400229616,0.6730558528856297,0.38983028921625323,0.6495682047487377,0.645520967434424,0.45410783705011665,0.8288281903657919,0.3369354487527893,0.22048026934349574,0.3945907383962114,0.13084091508762746,0.1323041748147595,0.7747275545393694,0.15884172094956706,0.10594549656047633,0.12754862639269596,0.1435748440200106,0.6571498814963204,0.702160183275667,0.07889213891147873,0.31230117439921545,0.3069963583761849,0.012636775740688222,0.24130183149478346,0.0,0.40224302877925744,0.7165202092271707,0.0,0.0,0.0,0.0,0.0,0.18013386410103327,0.0,0.0,0.5050294209564924,0.9863735819236588,0.32119273438909746,0.9563532436771218,0.8502309728355285,0.7746529013883946,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489,270,1,0,0,0,0,0,0,0,0,0
7,0.5201395517777043,0.4835547170451979,0.694061890415204,0.2896363537791383,0.7864627405530329,0.2460829641810743,0.27126559855023524,0.7241856456238888,0.4660538794938971,0.5886585603231775,0.5615007337026714,0.5627953415654352,0.5606650460164593,0.531945847949099,0.5099785620763172,0.7956240642264247,0.21442461901617282,0.3302070995484978,0.596615638692264,0.467977198301292,0.43264458278873086,0.36124919634852604,0.5276169148033643,0.5157746702691921,0.6836991059153122,0.49443785731172885,0.7328806722731787,0.551262536275307,0.6714829862094677,0.3670880364144976,0.6268452203946546,0.6289956885691311,0.43027177229976127,0.774763125635286,0.44667509791527243,0.37551033008824697,0.25266062764805797,0.08467994959597863,0.12369437641618972,0.8697497204941694,0.16854510163575281,0.21536281593691095,0.16162982188022343,0.17135888970948723,0.6023763587459752,0.7021758842375203,0.07889213876504675,0.3123006880847192,0.3069867615783697,0.012636775746560858,0.4087470357886831,0.0,0.6360654124749444,0.8751628689578144,0.0,0.0,0.0,0.0,0.0,0.18013386410103327,0.0,0.0,0.7815951759924396,0.47637184522781034,0.44652705331588866,0.9563532436771218,0.8502309728355285,0.7746529013883946,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489,270,1,0,0,0,0,0,0,0,0,0
8,0.34975038122846547,0.2951399362306151,0.6953909545412753,0.18446916669617908,0.6164425817304964,0.543513786327874,0.21795179963604058,0.801610075426957,0.367871672806939,0.13622679648614427,0.09538640236230835,0.11186647078897898,0.3974205456934876,0.5623785066225374,0.41722909050459733,0.6713297014450575,0.4890797296961089,0.2793445321814113,0.5063088827408667,0.14134553921196766,0.19229811730804675,0.4160097292850442,0.6238013217434335,0.3794565338581742,0.48111677841878703,0.41333623213609505,0.5268189251916829,0.4761404344657224,0.25141439166603163,0.1588030794635046,0.20330799322079507,0.1957892961576257,0.19888229085778533,0.5713437704072362,0.5468617668157321,0.645228530544615,0.2865134002731057,0.038402769612276566,0.3204546027642772,0.816433926962009,0.4015404315820578,0.011972087823003158,0.4451075860870606,0.4525667907223868,0.20042803628731076,0.7021921166278915,0.0788921387626178,0.31230028600194903,0.30697928175979317,0.012636775746846851,0.577337672525037,0.0,0.7284388353766013,0.9335742963861179,0.0,0.0,0.0,0.0,0.5114142560476567,0.18013386410103327,0.0,0.0,0.9944021995726924,0.16251859240532424,0.49393265458412633,0.9311566443323434,0.8502309728355285,0.7746529013883946,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489,270,1,0,0,0,0,0,0,0,0,0
9,0.29810072785046815,0.25400904337729624,0.6597406438194146,0.18907546036240658,0.7770450930492192,0.41681549990336864,0.22182089024498386,0.8023195681239121,0.26456944556382433,0.15610942306113773,0.10291143833436703,0.12488188600317224,0.3414409713119352,0.5279218999206344,0.42123398404721374,0.7791980533246363,0.36441972892793484,0.2830232485413961,0.43227509587911783,0.15787763102690033,0.2022292512222551,0.4270358338881248,0.6064480735451212,0.36927034367741085,0.6328776197890239,0.4054788610174842,0.4855365086013117,0.4183675029099867,0.3948355633640098,0.23462531024745817,0.21567372411503274,0.2130455506876362,0.276135323549465,0.6330177654729734,0.6316051785088024,0.6984438464463449,0.4678447870063436,0.5066005981717083,0.7388092440055241,0.750138818035437,0.6241620577294549,0.48866925261942584,0.7670577136775065,0.8042969822997824,0.10726060845582341,0.7021957392342597,0.07889213875846735,0.3123002034152178,0.306977317166251,0.012636775746875273,0.6431534722151788,0.0,0.7929499303292205,0.9805139512008547,0.0,0.0,0.0,0.45629574031675546,0.0,0.18013386410103327,0.0,0.0,0.48523486224197776,0.0,0.530080937355211,0.9563532436771218,0.8502309728355285,0.7746529013883946,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489,270,1,0,0,0,0,0,0,0,0,0
