,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall
0,0.00532374382019043,0.0010468759135193195,0.008827924728393555,0.0014060054035246264,2,{'max_depth': 2},0.5167464114832536,0.6212121212121213,0.75078125,0.7749999999999999,0.553125,0.643372956539075,0.10347202353205769,2,0.7817191639682073,0.8207241683838682,0.7740631163708087,0.7991617357001972,0.8418639053254439,0.803506417949705,0.02501286259332348,0.6153846153846154,0.782608695652174,0.725,0.6888888888888889,0.6571428571428571,0.6938050114137071,0.05723156817184459,6,0.9,0.7941176470588235,0.7972972972972973,0.8211382113821138,0.7905405405405406,0.8206187392557551,0.041115812017373035,0.24242424242424243,0.5454545454545454,0.90625,0.96875,0.71875,0.6763257575757576,0.26289720811369627,5,0.627906976744186,0.8372093023255814,0.9076923076923077,0.7769230769230769,0.9,0.8099463327370303,0.10260221310780478
1,0.005387163162231446,9.220181292539647e-05,0.006909036636352539,0.0001861857442235714,3,{'max_depth': 3},0.7440191387559808,0.6363636363636365,0.70625,0.7632812499999999,0.5109375,0.6721703050239235,0.09154563861723064,1,0.8722892748503581,0.9080561279560397,0.8843688362919132,0.8904832347140039,0.9194280078895464,0.8949250963403722,0.016830697199608762,0.8888888888888888,0.7777777777777778,0.6842105263157895,0.6904761904761905,0.6451612903225806,0.7373029347562453,0.08731339514729607,2,0.8947368421052632,0.9316239316239316,0.8157894736842105,0.9380530973451328,0.889763779527559,0.8939934248572194,0.04356973795457469,0.48484848484848486,0.42424242424242425,0.8125,0.90625,0.625,0.6505681818181819,0.1848973792761196,6,0.7906976744186046,0.8449612403100775,0.9538461538461539,0.8153846153846154,0.8692307692307693,0.8548240906380442,0.05617449006812871
2,0.006080150604248047,0.0002818434352618461,0.007922554016113281,0.0012360992969729825,4,{'max_depth': 4},0.7559808612440191,0.657097288676236,0.646875,0.5679687499999999,0.53984375,0.6335531299840509,0.07589875862699635,4,0.9213521734864095,0.9621234422529683,0.9602564102564103,0.9501972386587773,0.9645463510848127,0.9516951231478756,0.015938241985240794,0.8095238095238095,0.8,0.7027027027027027,0.6382978723404256,0.6875,0.7276048769133876,0.06656729807526958,3,0.9711538461538461,0.9111111111111111,0.8992805755395683,0.975,0.9741379310344828,0.9461366927678017,0.03366097118172332,0.5151515151515151,0.6060606060606061,0.8125,0.9375,0.6875,0.7117424242424242,0.14934717904870906,3,0.7829457364341085,0.9534883720930233,0.9615384615384616,0.9,0.8692307692307693,0.8934406678592726,0.06493275011595288
3,0.00853714942932129,0.0016584772878412365,0.009243011474609375,0.0015845265045497483,5,{'max_depth': 5},0.7400318979266348,0.605263157894737,0.6359375,0.5249999999999999,0.54453125,0.6101527611642743,0.07630796367939448,5,0.9438229810617211,0.986654891570994,0.9828402366863904,0.9884615384615385,0.9910256410256411,0.9785610577612569,0.017572369475100352,0.8260869565217391,0.76,0.7027027027027027,0.6363636363636364,0.6666666666666666,0.7183639924509488,0.06779342446150984,4,0.9741379310344828,0.9692307692307692,0.9264705882352942,0.9918032786885246,0.9921259842519685,0.9707537102882078,0.023977596303628335,0.5757575757575758,0.5757575757575758,0.8125,0.875,0.625,0.6928030303030303,0.12611076726368253,4,0.875968992248062,0.9767441860465116,0.9692307692307692,0.9307692307692308,0.9692307692307692,0.9443887895050687,0.037809735877382386
4,0.008569955825805664,0.000678979579339168,0.008603429794311524,0.0007992165119717296,7,{'max_depth': 7},0.7464114832535885,0.6100478468899523,0.62734375,0.659375,0.553125,0.6392606160287081,0.06371913168732603,3,0.9926405652045923,0.9976940437641056,0.9964003944773175,0.9976824457593688,0.9999506903353058,0.996873627908138,0.0024057577353539246,0.8620689655172413,0.76,0.7142857142857143,0.7045454545454546,0.65625,0.7394300268696821,0.06961540027721937,1,1.0,1.0,0.9922480620155039,1.0,1.0,0.9984496124031008,0.003100775193798455,0.7575757575757576,0.5757575757575758,0.78125,0.96875,0.65625,0.7479166666666667,0.13267501695483946,1,0.9534883720930233,0.9844961240310077,0.9846153846153847,0.9923076923076923,0.9923076923076923,0.98144305307096,0.014400901984124071
5,0.008641242980957031,0.001310481230637418,0.008484268188476562,0.001387150778204946,10,{'max_depth': 10},0.7671451355661882,0.6188197767145135,0.640625,0.5375,0.48124999999999996,0.6090679824561404,0.09750768373302614,6,0.9992149936218232,1.0,1.0,1.0,1.0,0.9998429987243647,0.00031400255127072007,0.8666666666666667,0.7407407407407407,0.7142857142857143,0.6363636363636364,0.6,0.7116113516113516,0.0927546621062062,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7878787878787878,0.6060606060606061,0.78125,0.875,0.5625,0.7225378787878788,0.11844013145168325,2,0.9922480620155039,1.0,1.0,1.0,1.0,0.9984496124031008,0.003100775193798455
