,0,1,2
0,7.0,8.459865801,3.7439139652162696
1,22.0,8.459865801,7.1786248983245216
2,31.0,4.139069177,3.93099837849061
3,51.0,8.003605361,6.623357686720633
4,66.0,6.390999774,3.9331833944729366
5,69.0,7.796593772,5.512798497043334
6,72.0,2.814519744,4.667522591855629
7,78.0,6.188087814,4.98103920870102
8,88.0,7.06815438,5.219409731008382
9,101.0,0.0,2.086656976082217
10,106.0,0.0,0.3432123293298215
11,111.0,0.0,1.4066196152103771
