SpMax_A,ATSC0c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6d,ATSC7d,ATSC7v,ATSC2se,ATSC2pe,ATSC2are,AATSC0c,AATSC2c,AATSC3c,AATSC4c,AATSC5c,AATSC6d,AATSC7v,AATSC2se,AATSC2p,MATS1c,MATS2c,MATS3c,MATS4c,MATS6d,MATS6s,MATS7v,MATS2se,MATS3se,MATS2pe,MATS2are,MATS3are,GATS1c,GATS2c,GATS3c,GATS5c,GATS1s,GATS2s,GATS4v,GATS2se,GATS5se,GATS2pe,GATS2are,BCUTc-1h,BCUTc-1l,BCUTd-1l,BCUTv-1h,BCUTp-1h,BCUTi-1l,AXp-5d,SdsCH,SdssC,SssNH,SaaNH,SdO,SssO,PEOE_VSA6,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,EState_VSA3,VSA_EState1,VSA_EState3,VSA_EState5,VSA_EState9,TopoPSA,SRW05,nBase_0,nBase_1,nS_0,nS_1,nS_2,nS_3,nBondsD_0,nBondsD_1,nBondsD_2,nBondsD_3,nBondsD_4,nBondsD_5,nBondsD_6,NdsCH_0,NdsCH_1,NdsCH_2,NdssC_0,NdssC_1,NdssC_2,NdssC_3,NdssC_4,NssNH_0,NssNH_1,NssNH_2,NssNH_3,NssNH_4,NssNH_6,NaaNH_0,NaaNH_1,NaaNH_2,NdO_0,NdO_1,NdO_2,NdO_3,NdO_4,NdO_5,NdO_6,NssO_0,NssO_1,NssO_2,n5Ring_0,n5Ring_1,n5Ring_2,n5Ring_3,n5HRing_0,n5HRing_1,n5HRing_2,n5HRing_3,nARing_0,nARing_1,nARing_2,n5ARing_0,n5ARing_1,nAHRing_0,nAHRing_1,n5AHRing_0,n5AHRing_1,nFRing_0,nFRing_1,nFRing_2,nFHRing_0,nFHRing_1,nFHRing_2,cl_conc_(mm),time_between_transporter_added_and_lysis_(s),thiourea,urea,squaramide,indole,tambjamine,carbazole,acridinone,perenosin,bisbzimpy,isophthalamides_dipicolineamides
0.0010209501160300797,0.0,0.0,0.0,0.0,0.0,0.0,-0.004895513683027902,0.0,0.0,0.0,0.0,-0.006580567479763657,0.0,0.0,0.0,0.0,0.004934431906095498,0.0,0.0,0.0,0.0,0.0,0.0,-0.005188988716593556,0.009030279723814412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057495701948412,0.0,0.006440564689037229,0.0,-0.0032798948676759877,-0.0029291931444815743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052401493400322284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002491830459269379,0.0,0.0,0.003416291994384204,0.0,0.0,0.0,0.0,0.011122518169177588,0.016474882464359727,0.005201877696748402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0061280231526399,0.0,0.0,0.0,0.0,0.0,0.0,0.006161531379799166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00405714970600422,0.0,0.0,0.0,-0.004362811603898996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005451287752989028,0.0,0.0,-0.008601668018055921,0.0,0.0,0.0,-0.01898982688186844,0.00979138631139061,0.009110880499399421,0.0,0.003857557092257151,0.0,0.0,0.0,0.0,0.0,0.0
-0.019734823693110738,-0.005796510851959761,-0.0007630423102405886,-0.0010382839620987196,-0.005140846969886068,0.0068381426562012125,-0.0029456525427430753,0.004358970828414026,-0.0025111840083868763,-0.0014797174182077152,-0.003175787833654353,0.0,-0.014068536420840928,-0.0019312792954509883,-0.0016580808266029937,-0.006983616858277433,-0.0034512962871983827,-0.0007347926534064439,-0.0014650740422072221,-0.005353324421915069,0.0023578979737625626,-0.006868716492529996,-0.004939513188965876,-0.0029156813833903306,0.0,0.005842301485463508,-0.006393170267089249,0.0,-0.002406395963796013,-0.0004153639103933399,-0.0021709287110851794,0.0011701829338478748,-0.004097913382857365,-0.00395448562859764,0.002249711745136978,-0.004056920941590745,-0.012760242837036015,-0.00154462347268899,0.0,-0.011556242022401884,-0.005279912294258358,-0.011271003974037993,-0.003774386133843439,0.005618651307527206,-0.007385401164993408,-0.008979892503733707,0.0019481130612370333,0.00240563175954576,0.004744274282481896,-0.016057595732847138,-0.042799851202570044,0.0036300169797999792,-0.0006173879804122991,0.004110535165693946,-0.0057139287159293645,-0.0019506067468362887,0.00603528105007987,-0.0025077822349168803,0.0035110085680870743,-0.002759384044642875,-0.0017659082251728227,-0.009290746028026558,0.004540439949964786,-0.007417852454841308,-0.0021981785874081302,-0.0006908517092649814,0.0021048367686648845,-0.0062016899756160105,-0.0039384303247471985,-0.006627033563683577,-0.00041602288450297276,-0.021071658795904315,-0.02192758680766585,0.0,0.0,0.0,-0.018381593133120648,0.0,-0.003236767620275131,0.005661345238594575,0.0,0.0,-0.0008643310663489019,0.0017535515756083317,0.0,-0.006093307096113042,-0.03145777188950288,-0.004044840512063095,0.003129233962586015,0.0,-0.0016840217189244301,0.0023302381035203846,-0.01751418348017907,0.0,-0.009867408415561798,0.0,-0.0037261676251972033,-0.004832692182111237,-0.004770421958013556,-0.01969087669174525,-0.02798548785620675,-0.0006601163636933338,0.0,0.004159065970690444,0.0,0.0,0.0,-0.005133436534048183,0.0,-0.0028869842702847416,0.0,0.0,0.0,-0.00021673902727367133,0.0,-0.003679810282552457,0.0,-0.0023474061868580015,-0.005720421187421009,0.0,-0.006143795264354367,-0.002104736447695703,0.002577825491559439,-0.008716329398568532,-0.0022679632090010105,0.0,-0.0016828034545799569,0.003039911973954702,0.0027545932043922952,0.0,-0.0032046047335156846,0.0,0.002686893403120072,-0.03803478397845217,-0.012484515919900973,-0.029457106393485703,-0.0016264931161675382,-0.005969635529098201,0.0012388141760271538,0.0,0.0,-0.0018684479713716863,0.0,0.008143813843309311
-0.02134738489008101,-0.002725886079922963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034591749277014493,-0.0016262678975433626,-0.003278189548676324,-0.0041375232221395886,0.0,-0.001183848406281649,0.0,0.0,0.0,0.0,-0.0043724897462024855,-0.0026393074761578285,0.0,0.0,-0.003071009827369248,-0.0017665473774872576,0.010848368054447374,0.0,0.0036148205345256446,-0.0008151758280981821,-0.0012021542001145924,-0.002726422064080241,-0.003488590216606638,-0.00626588593965774,0.005535564166093779,0.0,-0.006778859445006048,0.009412622915389041,0.022933971854704034,-0.007466842812017083,-0.011025064437837153,-0.0013244094705458904,0.0,-0.0011120287775754877,-0.004130706645895094,-0.010969392444464182,-0.003462955231822383,0.0,0.0,0.0,0.00595126290802297,-0.03971178906236819,-0.0015042443826355735,-0.000485844733526519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01043394773331751,-0.006113016609693271,-0.0008274610767961505,-0.001080683855444079,0.0,-0.0007248631752444851,0.0,-0.0010300085605792959,-0.0012836915638993567,0.009864923316432106,0.026545356961621965,0.002775084464152924,0.0,0.0,-0.005549355560164186,0.0,-0.0012232291567982336,0.0,0.0,0.0,-0.0015703166651947114,-0.0016833078613016411,-0.0014844099365108514,0.0,-0.005554923825777807,0.0,-0.002673219845866821,0.0,0.0,0.0,-0.011214486278629072,0.0,0.0,0.0,-0.0005648937980979616,-0.002499033332140732,0.0,0.008330247025656986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019879277815410905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022249386976767437,-0.0017880897228358243,0.0,-0.0008569433878748938,-0.0022110821632248066,-0.00043685106580217554,0.0,-0.0014025856698721146,-0.00159917389662748,0.0,-0.0017305019020593874,0.0,0.0,-0.002006577731083758,-0.0006768477074541604,0.0,-0.021659779659379583,0.010756270347881448,0.008203815455463517,-0.00020121510825430998,-0.005387734108354372,-0.0011192002267842514,0.0,0.0,-0.0018130435109998955,0.0,0.0
-0.006251331113641272,-0.0019262137573842115,-0.003379960734977023,0.00641026373458139,-0.0020148018212568803,0.006081343523295594,0.0,-0.004845025673772474,0.011345291507653175,-0.001342038714226457,-0.001706151844615814,-0.002598607605563331,-0.018419965904984917,-0.0051143398896755345,-0.007787768066625072,0.004448280698222001,-0.005421529749432361,-0.002009610783531313,0.003770109142074937,-0.007221117498187206,-0.006466686258294818,-0.006795390609909029,-0.016491639801066053,-0.004013925057225688,-0.0072125708852221315,0.008627775343546643,0.0,0.006645270983510451,-0.0006230547555168231,-0.0011414285744799884,0.002954157803144539,0.0068693344810306775,-0.004301358833437112,0.00557558682532323,-0.0006664535122611007,-0.019921637480228176,-0.009175786481362063,-0.007842138476829585,0.0023717898810845786,-0.017106277418121936,-0.003988484958851626,-0.014752413780449275,0.0030133728122535403,-0.012913011385473024,-0.002487382849822322,-0.004667714791104164,-0.0002452175364977024,-0.004481626613425264,-0.00455214603687806,-0.015146696318603799,-0.014106565957883734,-0.003997506140915351,-0.0014564411578796698,0.0052108950496183104,-0.001994499216678952,0.001163316053305492,0.00560430699186263,0.0011911048960545558,-0.003942318255030789,0.010351846841961656,0.0030160096683786368,-0.00607587114069156,0.009103580418512851,-0.01266102821920328,-0.0001886987722136681,-0.006309306700386023,0.003002338040877759,0.0025188893307568393,-0.009619391941757278,0.007229031182582659,-0.004871513842177403,-0.015161979624855637,-0.02340456197439007,-0.0011668161036253023,0.0,0.0,-0.025529602887623966,0.0012927285885602074,-0.0006519868549546652,0.004681655670423144,0.0,0.0,-0.000366400249857199,-0.007589741050890033,-0.0019848445305055006,-0.005506086079639418,-0.0356412288333412,0.00518710393185767,0.0,0.0,-0.003544621564945998,-0.008055389374258636,-0.019643737091889376,0.0,-0.008105802696918034,0.0,0.0,-0.011317864215756873,0.0019164398979919447,-0.012842983474799669,-0.02879967425675878,0.00603285780676423,0.0,0.005464453520148028,0.0,0.0,-0.005618210466943189,0.0016531204804198505,0.0,-0.0037653127437154237,0.0,0.005037944206748331,0.0,0.0,0.0,-0.00539617201159736,0.0,-0.007174694560645884,-0.013733111067862357,0.0,-0.006987768692663047,-0.009364935226430733,0.0038333447936390623,-0.004511483991764019,-0.0004962945967630278,-0.0019793599241015422,0.0027691112182500147,-0.010789801746495367,0.0017147129744063954,-0.004292688466317454,-0.0009369904002713515,-0.007723700071453197,-0.003741256078439029,-0.04229963337204941,-0.013146138465181149,-0.02478077506140726,-0.01115789055409189,-0.0003291338273615872,0.0013609817971169356,0.0,0.0,-0.0034075927214553977,0.0,-0.003885514485581276
-0.014642996013188492,-0.00671178613005457,0.0,-0.0040870460909320705,-0.007723771035826158,-0.0009988945345665561,-0.005347507098463542,0.0022635021273513705,-0.0010336115760438646,0.0037822389502115954,0.0,-0.0029890573570069074,-0.011505439303894407,-0.0013761378222848142,0.005690102191982478,-0.0052588282127490164,-0.004853227183662883,0.0025513138616582135,-0.001118237121105446,-0.0077169535510766074,-0.0023649816624917606,-0.007668892992909528,-0.004222036108896783,-0.005522769829192835,-0.002938969798063302,0.005364221999291213,0.004226935939790049,-0.003939663121351191,-0.0034591602305331336,-0.0069275130180046635,-0.0026937812963710775,-0.0022885090141928363,-0.011204060991562034,0.0035888390810108048,-0.0017844388023069598,-0.022476294377394197,0.004398861084840489,0.0037842883264734913,-0.010570186510509408,-0.02575547410102643,-0.005553798113265759,-0.006859073731037834,-0.004846952893140207,-0.008423978060013826,-0.020579307812376466,-0.005409897236182537,-0.0017120699907176302,0.0,0.0,0.0032802202016369917,-0.024589299209622578,0.0,0.001210665836975625,-0.0038919574103833455,-0.00421470643386206,-0.003036090003126961,0.0024195110652267503,0.007728027458752045,-0.005415193407059755,-0.001818946153587777,-0.006516359468526442,-0.0014171922855187415,-0.0031471746205543605,-0.006877495406234687,0.0,-0.005373119368264467,0.0027232422071625496,-0.003423770726240208,-0.006290372347903035,-0.006618772194240825,0.004602115395592631,0.010827709384531158,0.02098483377353496,0.0018550847732620205,0.0,0.0,-0.00745594952937131,-0.005630390277766499,-0.0034487939356122456,-0.0015037046044466657,0.0,0.0,0.0,0.004724279771909628,0.0019789804268302907,0.001913182096701061,-0.014218003782855832,-0.007571322049116556,-0.0033800078817450346,0.0,-0.010202724842170822,-0.0022870045904722774,-0.02053288232555492,0.0,0.0026640882066844163,0.0,-0.002552734659734856,-0.0013944227121931788,-0.0011869327792329153,0.001384631772900758,0.0,0.0014065833930352477,0.0,0.006027087193970994,0.0,0.0,-0.0009909338111128956,-0.0005488134693258939,0.0,0.006363939233872498,0.0,0.0,0.0,-0.0008373603530568519,0.0,0.004631113253050852,0.0,0.0,0.00451349976690345,0.0,0.0025127040364107053,-0.005169648869897447,0.001382912857512971,0.0,-0.010484437243494047,-0.000837435359762249,-0.00023865915772612131,0.000791539249882058,0.0015755030168970964,0.001945309559193073,-0.003657645954097035,0.0,-0.0017689002001440603,-0.020723260670040957,0.0033605269845696025,0.0071626339928842495,-0.002309482959523407,-0.0025860020223230362,0.0,0.0,0.0,-0.006004637169461926,0.0,0.001395741743563994
0.0,-0.011686650401973654,-0.006659923927624954,0.0,-0.004796704615076822,0.001980725963680625,-0.011120531935548296,0.0027201943742549283,-0.0047761884044320736,-0.010877769888041885,0.0,-0.0020278866962853957,-0.005547047004678457,0.0,-0.0051563599297587415,-0.003742669875326557,0.004780028663439534,0.0,0.004158810615366285,-0.006028887173882725,0.008771686715825728,0.0,-0.011666697459492026,-0.0048076954702889405,0.0,0.01486419683038578,-0.003335114579732355,0.0041444561131296275,-0.004127860660843604,-0.00903006396117286,0.004380278752328601,0.002414724026809538,-0.004681297410222848,0.0,-0.008489927004639616,0.0041776388061811175,-0.011335192665140919,-0.006319296595640305,0.008672648596974433,0.002880691387139335,0.0,-0.01164958354401281,-0.0056671506456960575,0.002501241032418563,0.002193171250748478,-0.004857206902634107,0.0024008324717560794,-0.006367863136646,-0.0013222481122697877,-0.015012500140396257,0.015276478230088352,-0.0032911823646078016,0.0,0.002690728044344105,-0.0018882596097612018,-0.010648791890374206,-0.005010120639995836,-0.002995822210435532,0.0,0.0036588538342716545,0.0031456184018094644,-0.007776923863815006,0.00813652406926347,-0.003718426755773877,-0.00347115194963105,-0.010222599997854362,0.0054999384315764736,-0.005615417520845053,-0.0028329451565109994,-0.0012911868116906107,0.0,0.0023000960971659816,-0.017545404070625905,0.0,0.0,0.0,-0.014086475634284319,0.0,-0.006766958931600663,-0.007910656681372199,0.0,0.0,-0.004329302119903556,0.002113699292425202,0.013885285619127798,-0.004697334213748036,-0.01652797598538021,-0.006182603524200781,-0.0014894038187456197,0.0,-0.0008172657994052428,0.004163876544726752,-0.013975362920973362,0.0,0.0061088506562291,0.0,-0.009211462160587056,-0.016112625201744325,-0.003294067738042642,-0.009135339587260621,-0.008791224720317316,-0.010169286933809897,0.0,0.0009651680868272684,0.0,0.0,-0.0017502219366808376,0.0023060932751672266,0.0,-0.015035426372977358,-0.022350285949710127,-0.006240371541784805,0.0,-0.006567197293148595,-0.0026873820652746593,-0.004359693595511931,0.0,0.003388405377439861,0.0,0.0,0.0033228625869412905,-0.0024018227330684307,-0.00783697770614682,0.0037102724914824825,0.006171021796163868,-0.002934672151087058,-0.00825448355764879,-0.014948104822455578,0.006615394650616688,-0.013605132552167313,-0.007280074809216214,0.0,0.002010223967075418,-0.03727240011678566,-0.004153842456519478,-0.0336507100984974,-0.006093417730941826,-0.010265594607359131,-0.009350526773469934,0.0,0.0,0.0,0.0,-0.00438516789229515
0.002504172504583397,0.0,0.0018071997884668253,0.0,0.0,0.0,0.0,7.338682265753738e-05,0.0,0.0018464001689280952,0.002130365021154915,0.0025392830772024847,0.00348784523656328,0.0,0.0,0.0,0.0,0.0,0.0010612101744383077,0.005417776813485374,0.0017570936604301025,0.0,0.0,0.0013296742505205096,0.0,0.0,-0.0063217145592498235,0.0019052867371000418,0.0,0.0,0.0005950451924089454,0.0003104020108995221,0.0003078125316752511,0.0025663632351984895,0.0,0.0039391841771212665,0.0,0.0,0.002280916440305361,0.0015190035903795479,0.000900292901168749,0.0005565550898685966,0.0010327984440701766,0.0005487463114119715,0.0026872188651377383,0.0,0.0,0.000992937657049113,0.0,0.004521970827536033,0.004750752146030085,0.0,0.0,0.0,0.0003730466127471826,9.853248141723568e-05,0.0,0.005601785108652099,0.0018199876535454085,0.001210070788856236,0.0,0.0,-0.006556492785839101,0.00824352463658519,0.0,0.0,0.0,0.0,0.0026892879303920957,0.004866584093681984,0.004201427155033092,0.0071384645128602835,-0.007933068870437158,0.00233375980076038,0.00749442577126412,0.0,0.002109404629000064,0.00458689390578071,0.003864509277297902,0.0,0.0,0.0,0.0,0.0,0.0,0.00043505209866736655,0.00199096442043054,0.001781551179403709,0.00928985458524487,0.0,0.0002900859453695228,0.0,0.004686529226491754,0.0,0.0020598962930044634,0.00985906591639851,0.0006217363154021631,0.0,0.0,0.005129035967658338,0.0,0.0037488408894328887,0.0,0.0,0.0,0.0,0.0008792274824150771,0.0,0.0,0.002175198150955304,0.0,0.0037345779470111806,0.0,0.0017666054441352475,0.0,0.001938398279850871,0.0,0.0,0.0,0.0,0.0,0.0004144426979679148,0.0,0.0,0.0,0.0,0.003100017017472613,0.0,0.00026388803104292674,0.001830014226534242,0.0,0.0016150450474358106,0.009366214990424105,-0.00604686385562363,0.005237835024156732,0.005845639191034917,0.001145414303885095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0014146752756429085,0.0,0.0005959206376666509,0.0006081603866167954,0.0,0.0005948432118582795,0.0,0.000996355258927896,0.00130664738051546,0.002635287713517612,0.0024912410070700814,0.0022546274615367137,0.0,0.0,0.0,0.0,0.0,0.0,0.004044756145040705,0.0017207918241105217,0.0011908011994629026,0.0,0.0,0.0,0.0,0.0,0.0010688806268964858,0.0,0.0,0.0,0.001268481096209154,0.0,0.0010350443210312857,0.0011040111905931075,0.003626201787040405,0.0,0.0,0.0026003980857325876,0.0050645339789603065,0.0,1.7972718581991992e-05,0.0,0.0006200883301401061,0.002326235651910765,0.000668592280368877,0.0,0.0005875416508334984,0.0010709540411245049,0.007639622804351145,0.0007968364945489043,0.0,0.0,0.0,0.0,-0.00013063262263905738,0.0,0.007858032057804408,0.0,0.00016837487443018012,0.0,0.0006097716937060594,-0.01788908382461778,0.006256833283350683,0.0008142498168489837,0.0,-9.078658374764664e-05,0.0,0.0038946924549374696,0.006562899708318546,0.004741537717846322,0.00887862935721606,-0.009378211613622888,0.003341945270928046,0.009466529104869103,0.0,0.0017946071976077246,0.003734423730705705,0.005222304905503094,0.0,0.0,0.0,0.0,0.0005707512127527017,0.0,0.0013691830982225455,0.0016698579875725162,0.002093647007849552,0.012026453592091918,0.0,0.0,0.0,0.005599549469036419,0.0,0.003554400938079576,0.013372655293721884,0.0,0.0,0.0,0.008672286151517588,0.0,0.003020300961027134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002676039439566612,0.0,0.003014817077754674,0.0,0.0002510462436343288,0.0,0.0021320064221334763,0.0,0.0,0.0,0.0,0.0,0.0,0.0016077095093208944,0.0,0.0,0.0,0.002536814685070589,0.0,0.0,0.0034478040111276505,0.0,0.0007133960135817392,0.01084316105536322,0.0,0.007234785619107306,0.008811958407063003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.00224050532736098,0.0,0.0,0.0035576718600473212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003411366031714157,0.0,0.003182429745485453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004107598664842957,0.0,0.0,0.0,0.0012265777707725512,0.0,0.0011930533503762754,0.0,0.007448881522836778,0.0,-0.00032036273082449313,0.0,0.0,-0.023959153932841485,0.0,0.0,0.0,0.0,0.002467977011444114,0.0,0.01403345835325515,0.01511059873832188,0.010485771875587685,-0.007856841749537238,0.0021462644815221964,0.021610485734559377,0.0,0.001901856215979943,0.002560341688034571,0.012457475305380024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213976054537158,0.0,0.017550420311807497,0.0,0.0,0.0,0.01101825731993039,0.0,0.0,0.02029547336484578,0.0,0.0,0.0,0.006627940401667743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014179311532025905,0.0,-0.000648633636226374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020669135253102925,0.00220520536618481,0.0,0.0,0.006053175810163459,-0.008739168206102012,0.003995417375616542,0.008826854918582122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0009589023291308846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009182661290421801,0.0,0.0,0.0,0.0017805911508909954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005681617858418291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010695749554012016,0.0,0.0,0.0,0.0,-0.010666004128709602,0.0,0.0,0.0,0.0,0.00530217848571521,0.0,0.017608871046387746,0.014607548471966283,0.012285544149253631,-0.010324261403803986,0.0,0.026264941046179362,0.0,0.006125473543650761,0.0,0.013488645965113179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00539753869823948,0.0,0.019002190377431814,0.0,0.0,0.0,0.014612879078357632,0.0,0.0,0.022767213279237617,0.0,0.0,0.0,0.011366322232595736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002080152677139465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003267609073394661,0.0,0.0,0.0,0.0,0.0,0.010526095064119834,-0.012771738885880622,0.009072878482204816,0.006933632294781389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
