,feature,importance,importance_std,abs_importance
0,$\Delta t$,0.022307692307692317,0.01967186438852989,0.022307692307692317
1,nBondsD_1,-0.020769230769230783,0.01430851941364482,0.020769230769230783
2,SpMax_A,-0.01923076923076923,0.008067760370539651,0.01923076923076923
3,NdssC_3,0.01923076923076923,0.005439282932204239,0.01923076923076923
4,BCUTc-1h,-0.01846153846153851,0.0028781979898260986,0.01846153846153851
5,NdO_0,0.017692307692307695,0.007133552688842874,0.017692307692307695
6,nBondsD_6,0.015384615384615353,0.002432521277052626,0.015384615384615353
7,NdO_6,0.015384615384615353,0.002432521277052626,0.015384615384615353
8,urea,0.014615384615384608,0.0056526686371919654,0.014615384615384608
9,AXp-5d,-0.014615384615384608,0.006617173282340503,0.014615384615384608
10,nS_2,0.014615384615384586,0.002878197989826134,0.014615384615384586
11,GATS2pe,-0.013076923076923052,0.0030769230769231103,0.013076923076923052
12,AATSC0c,-0.01230769230769233,0.013630803958976428,0.01230769230769233
13,NdssC_2,-0.01230769230769233,0.007457969011409761,0.01230769230769233
14,NdssC_1,-0.011538461538461563,0.015951108733329045,0.011538461538461563
15,GATS3c,-0.010769230769230753,0.0061538461538461625,0.010769230769230753
16,nS_0,-0.010000000000000009,0.008970695222838937,0.010000000000000009
17,MATS2c,-0.010000000000000009,0.0046153846153846505,0.010000000000000009
18,MATS3c,-0.009999999999999986,0.003922322702763698,0.009999999999999986
19,MATS1c,-0.009230769230769242,0.0052171769100963945,0.009230769230769242
20,BCUTc-1l,-0.00923076923076922,0.005756395979652235,0.00923076923076922
21,squaramide,0.009230769230769199,0.0039223227027636665,0.009230769230769199
22,MATS6s,0.009230769230769199,0.003076923076923066,0.009230769230769199
23,NdO_1,-0.008461538461538432,0.0028781979898260986,0.008461538461538432
24,ATSC0c,0.008461538461538432,0.0015384615384615328,0.008461538461538432
25,ATSC2c,0.008461538461538432,0.00565266863719193,0.008461538461538432
26,NdssC_0,0.008461538461538432,0.0028781979898260986,0.008461538461538432
27,VSA_EState1,-0.0076923076923076875,0.006435846357954444,0.0076923076923076875
28,GATS2are,-0.007692307692307665,0.004865042554105182,0.007692307692307665
29,GATS1s,-0.007692307692307665,0.0042132504423474165,0.007692307692307665
30,ATSC3c,0.007692307692307665,0.0054392829322041925,0.007692307692307665
31,[Cl$^{-}]$,0.007692307692307665,0.00688020916153779,0.007692307692307665
32,AATSC2c,0.006923076923076921,0.008213137116947166,0.006923076923076921
33,AATSC5c,-0.006153846153846176,0.009910845174403958,0.006153846153846176
34,NdsCH_0,0.006153846153846154,0.011817147304413227,0.006153846153846154
35,BCUTi-1l,-0.006153846153846154,0.007919715493066932,0.006153846153846154
36,AATSC3c,0.006153846153846132,0.005756395979652196,0.006153846153846132
37,PEOE_VSA13,0.006153846153846132,0.003076923076923066,0.006153846153846132
38,ATSC7d,0.006153846153846132,0.003076923076923066,0.006153846153846132
39,PEOE_VSA6,-0.005384615384615388,0.01549957052277686,0.005384615384615388
40,NssNH_1,-0.005384615384615388,0.00863459396947833,0.005384615384615388
41,NssO_0,0.005384615384615365,0.004615384615384599,0.005384615384615365
42,SdssC,0.005384615384615365,0.005756395979652196,0.005384615384615365
43,n5Ring_2,-0.005384615384615365,0.003076923076923066,0.005384615384615365
44,n5HRing_2,-0.005384615384615365,0.003076923076923066,0.005384615384615365
45,nFHRing_0,-0.005384615384615365,0.005756395979652198,0.005384615384615365
46,nFRing_0,-0.005384615384615365,0.005756395979652198,0.005384615384615365
47,GATS4v,-0.004615384615384621,0.007844645405527364,0.004615384615384621
48,NaaNH_0,-0.004615384615384621,0.00615384615384617,0.004615384615384621
49,GATS2c,0.004615384615384621,0.01071414482860316,0.004615384615384621
50,PEOE_VSA11,0.004615384615384599,0.006153846153846131,0.004615384615384599
51,NaaNH_1,0.004615384615384599,0.007844645405527333,0.004615384615384599
52,GATS2s,-0.004615384615384599,0.0028781979898260986,0.004615384615384599
53,NdO_2,-0.004615384615384599,0.0028781979898260986,0.004615384615384599
54,nBase_0,-0.0038461538461538325,0.004865042554105182,0.0038461538461538325
55,tambjamine,0.0038461538461538325,0.009730085108210364,0.0038461538461538325
56,n5AHRing_0,0.0038461538461538325,0.009730085108210364,0.0038461538461538325
57,MATS4c,0.0038461538461538325,0.0,0.0038461538461538325
58,n5ARing_1,0.0038461538461538325,0.009730085108210364,0.0038461538461538325
59,nBase_1,-0.0038461538461538325,0.0042132504423474165,0.0038461538461538325
60,n5AHRing_1,0.0038461538461538325,0.009730085108210364,0.0038461538461538325
61,n5ARing_0,0.0038461538461538325,0.009730085108210364,0.0038461538461538325
62,SssO,-0.0038461538461538325,0.002432521277052591,0.0038461538461538325
63,GATS5c,0.0038461538461538325,0.002432521277052591,0.0038461538461538325
64,NdsCH_2,0.0038461538461538325,0.009730085108210364,0.0038461538461538325
65,SdsCH,0.0038461538461538325,0.008770580193070261,0.0038461538461538325
66,AATSC6d,0.0038461538461538325,0.0042132504423474165,0.0038461538461538325
67,nBondsD_3,-0.0038461538461538325,0.003440104580768895,0.0038461538461538325
68,ATSC6d,0.0038461538461538325,0.006435846357954404,0.0038461538461538325
69,NssNH_2,-0.003076923076923088,0.008213137116947166,0.003076923076923088
70,nBondsD_2,-0.003076923076923066,0.001538461538461533,0.003076923076923066
71,EState_VSA3,-0.003076923076923066,0.0051024996774698276,0.003076923076923066
72,MATS2pe,-0.003076923076923066,0.003768445758127953,0.003076923076923066
73,MATS2are,-0.003076923076923066,0.003768445758127953,0.003076923076923066
