,0,1,2
0,1.0,1.761324871,3.7130276529120048
1,3.0,5.229433992,6.2340074412629685
2,9.0,7.867978969,4.533520154734879
3,25.0,8.459865801,5.226789285691946
4,26.0,7.406515146,5.814918761674302
5,36.0,5.033248507,3.7769901346985657
6,47.0,5.235901447,4.004169478321821
7,52.0,7.570726236,4.51891131035213
8,65.0,6.441755679,5.38360442468372
9,99.0,0.0,5.075806391441415
10,107.0,0.0,1.9580445402942637
11,114.0,0.0,-0.12130117475162638
