,0,1,2,3,4
0,0.0,0.0,0.0,0.5493753836066221,0.4506246163933779
1,1.0,0.0,1.0,7.83160700040573e-06,0.9999921683929996
2,2.0,0.0,0.0,0.5493753836066221,0.4506246163933779
3,3.0,0.0,1.0,7.83160700040573e-06,0.9999921683929996
4,4.0,0.0,0.0,0.5493753836066221,0.4506246163933779
5,5.0,0.0,0.0,0.5493753836066221,0.4506246163933779
6,6.0,1.0,1.0,0.4130685982186052,0.5869314017813948
7,7.0,1.0,1.0,0.4260357728679825,0.5739642271320174
8,8.0,0.0,0.0,0.5493753836066221,0.4506246163933779
9,9.0,0.0,0.0,0.5493753836066221,0.4506246163933779
10,10.0,1.0,1.0,0.4260357728679825,0.5739642271320174
11,11.0,0.0,1.0,0.4260357728679825,0.5739642271320174
12,12.0,0.0,0.0,0.5493753836066221,0.4506246163933779
13,13.0,1.0,1.0,0.4260357728679825,0.5739642271320174
14,14.0,0.0,1.0,0.4260357728679825,0.5739642271320174
15,15.0,1.0,1.0,0.4260357728679825,0.5739642271320174
16,16.0,0.0,0.0,0.5493753836066221,0.4506246163933779
17,17.0,0.0,1.0,0.4260357728679825,0.5739642271320174
18,18.0,0.0,1.0,0.4260357728679825,0.5739642271320174
19,19.0,0.0,0.0,0.5493753836066221,0.4506246163933779
20,20.0,1.0,1.0,0.4260357728679825,0.5739642271320174
21,21.0,0.0,0.0,0.5493753836066221,0.4506246163933779
22,22.0,1.0,1.0,0.4130685982186052,0.5869314017813948
23,23.0,0.0,0.0,0.5493753836066221,0.4506246163933779
24,24.0,0.0,0.0,0.5493753836066221,0.4506246163933779
25,25.0,0.0,0.0,0.5493753836066221,0.4506246163933779
26,26.0,0.0,0.0,0.5493753836066221,0.4506246163933779
27,27.0,0.0,1.0,0.4260357728679825,0.5739642271320174
28,28.0,0.0,0.0,0.5493753836066221,0.4506246163933779
29,29.0,1.0,1.0,0.4260357728679825,0.5739642271320174
30,30.0,1.0,1.0,0.4260357728679825,0.5739642271320174
31,31.0,1.0,1.0,0.4130685982186052,0.5869314017813948
32,32.0,0.0,1.0,0.4260357728679825,0.5739642271320174
33,33.0,0.0,0.0,0.5493753836066221,0.4506246163933779
34,34.0,1.0,1.0,0.4260357728679825,0.5739642271320174
35,35.0,1.0,1.0,0.4260357728679825,0.5739642271320174
36,36.0,1.0,1.0,0.4130685982186052,0.5869314017813948
37,37.0,0.0,1.0,0.4260357728679825,0.5739642271320174
38,38.0,0.0,0.0,0.5493753836066221,0.4506246163933779
39,39.0,1.0,1.0,0.4260357728679825,0.5739642271320174
40,40.0,1.0,1.0,0.4260357728679825,0.5739642271320174
41,41.0,1.0,1.0,0.4260357728679825,0.5739642271320174
42,42.0,0.0,0.0,0.5493753836066221,0.4506246163933779
43,43.0,0.0,1.0,0.4260357728679825,0.5739642271320174
