,0,1,2
0,7.0,8.459865801,3.7319911093622835
1,22.0,8.459865801,7.394042872001875
2,31.0,4.139069177,4.231429836769413
3,51.0,8.003605361,6.837053090128028
4,66.0,6.390999774,6.440994284218341
5,69.0,7.796593772,7.9007221591414645
6,72.0,2.814519744,5.258991106294141
7,78.0,6.188087814,4.802663207932411
8,88.0,7.06815438,5.226778447549623
9,101.0,0.0,-0.0882199168464568
10,106.0,0.0,0.4401875408524406
11,111.0,0.0,1.1511334458132731
