,0,1,2
0,4.0,2.678562858,2.9706232943703585
1,5.0,5.952685939,4.154405264349508
2,20.0,10.70131914,7.788893962097682
3,34.0,1.435354815,4.600771089623313
4,39.0,4.533204437,4.669008736122682
5,41.0,5.033248507,4.669008736122682
6,42.0,1.475161491,4.669008736122682
7,83.0,6.573637374,5.6466731897241775
8,94.0,3.531451291,4.856517347040677
9,97.0,4.973424423,4.840708899774491
10,109.0,0.0,-0.22800466294575306
11,117.0,0.0,-0.22800466294575306
