,0,1,2,3,4
0,4.0,1.0,1.0,0.2553191489361702,0.7446808510638298
1,7.0,0.0,1.0,0.2553191489361702,0.7446808510638298
2,14.0,0.0,0.0,0.9484536082474226,0.05154639175257732
3,17.0,0.0,1.0,0.391304347826087,0.6086956521739131
4,33.0,1.0,1.0,0.2553191489361702,0.7446808510638298
5,47.0,1.0,1.0,0.2553191489361702,0.7446808510638298
6,60.0,1.0,1.0,0.2553191489361702,0.7446808510638298
7,66.0,1.0,1.0,0.391304347826087,0.6086956521739131
8,86.0,0.0,0.0,0.9484536082474226,0.05154639175257732
9,94.0,0.0,0.0,0.9484536082474226,0.05154639175257732
10,103.0,0.0,1.0,0.2553191489361702,0.7446808510638298
11,107.0,1.0,1.0,0.2553191489361702,0.7446808510638298
12,109.0,1.0,0.0,1.0,0.0
13,120.0,1.0,1.0,0.2553191489361702,0.7446808510638298
14,146.0,1.0,1.0,0.2553191489361702,0.7446808510638298
15,161.0,0.0,1.0,0.2553191489361702,0.7446808510638298
16,173.0,0.0,1.0,0.2553191489361702,0.7446808510638298
17,200.0,1.0,1.0,0.2553191489361702,0.7446808510638298
18,208.0,1.0,1.0,0.2553191489361702,0.7446808510638298
19,223.0,0.0,1.0,0.391304347826087,0.6086956521739131
20,227.0,1.0,1.0,0.2553191489361702,0.7446808510638298
21,237.0,1.0,0.0,0.9484536082474226,0.05154639175257732
22,253.0,1.0,1.0,0.2553191489361702,0.7446808510638298
23,255.0,1.0,1.0,0.2553191489361702,0.7446808510638298
24,259.0,0.0,1.0,0.391304347826087,0.6086956521739131
25,260.0,1.0,0.0,0.9484536082474226,0.05154639175257732
26,264.0,1.0,1.0,0.2553191489361702,0.7446808510638298
27,275.0,0.0,1.0,0.2553191489361702,0.7446808510638298
28,295.0,1.0,1.0,0.2553191489361702,0.7446808510638298
29,298.0,1.0,1.0,0.2553191489361702,0.7446808510638298
30,307.0,0.0,0.0,1.0,0.0
31,310.0,0.0,0.0,0.9484536082474226,0.05154639175257732
32,311.0,0.0,0.0,0.9484536082474226,0.05154639175257732
33,330.0,0.0,0.0,0.9484536082474226,0.05154639175257732
34,339.0,0.0,0.0,1.0,0.0
