,0,1,2,3,4
0,0.0,1.0,1.0,0.0,1.0
1,1.0,1.0,1.0,0.21428571428571427,0.7857142857142857
2,2.0,1.0,1.0,0.0,1.0
3,3.0,1.0,0.0,0.5555555555555556,0.4444444444444444
4,4.0,1.0,0.0,0.5555555555555556,0.4444444444444444
5,5.0,1.0,1.0,0.21428571428571427,0.7857142857142857
6,6.0,1.0,0.0,1.0,0.0
7,7.0,1.0,0.0,0.7272727272727273,0.2727272727272727
8,8.0,0.0,1.0,0.21428571428571427,0.7857142857142857
9,9.0,1.0,0.0,0.5555555555555556,0.4444444444444444
10,10.0,1.0,1.0,0.21428571428571427,0.7857142857142857
11,11.0,0.0,1.0,0.0,1.0
12,12.0,1.0,1.0,0.0,1.0
13,13.0,1.0,1.0,0.21428571428571427,0.7857142857142857
14,14.0,1.0,0.0,0.5555555555555556,0.4444444444444444
15,15.0,1.0,1.0,0.21428571428571427,0.7857142857142857
16,16.0,1.0,0.0,0.7272727272727273,0.2727272727272727
17,17.0,0.0,0.0,0.5555555555555556,0.4444444444444444
18,18.0,0.0,0.0,0.9032258064516129,0.0967741935483871
19,19.0,0.0,1.0,0.0,1.0
20,20.0,1.0,0.0,1.0,0.0
21,21.0,1.0,0.0,0.5555555555555556,0.4444444444444444
22,22.0,0.0,0.0,0.5555555555555556,0.4444444444444444
23,23.0,1.0,1.0,0.21428571428571427,0.7857142857142857
24,24.0,0.0,0.0,0.5555555555555556,0.4444444444444444
25,25.0,0.0,0.0,0.7272727272727273,0.2727272727272727
26,26.0,0.0,0.0,0.7272727272727273,0.2727272727272727
27,27.0,1.0,1.0,0.21428571428571427,0.7857142857142857
28,28.0,0.0,0.0,0.7272727272727273,0.2727272727272727
29,29.0,0.0,0.0,0.7272727272727273,0.2727272727272727
30,30.0,0.0,1.0,0.21428571428571427,0.7857142857142857
31,31.0,1.0,0.0,0.5555555555555556,0.4444444444444444
32,32.0,1.0,0.0,0.5555555555555556,0.4444444444444444
33,33.0,1.0,0.0,0.5555555555555556,0.4444444444444444
34,34.0,1.0,1.0,0.0,1.0
35,35.0,0.0,0.0,0.5555555555555556,0.4444444444444444
36,36.0,0.0,0.0,0.5555555555555556,0.4444444444444444
37,37.0,1.0,1.0,0.0,1.0
38,38.0,1.0,0.0,0.5555555555555556,0.4444444444444444
39,39.0,0.0,0.0,0.5555555555555556,0.4444444444444444
40,40.0,0.0,0.0,0.5555555555555556,0.4444444444444444
41,41.0,0.0,0.0,0.7272727272727273,0.2727272727272727
42,42.0,0.0,0.0,0.5555555555555556,0.4444444444444444
43,43.0,0.0,0.0,0.5555555555555556,0.4444444444444444
