,feature,importance,importance_std,abs_importance
74,ATSC5c,0.0026315789473684735,0.0038361525623982528,0.0026315789473684735
75,MATS3se,0.0026315789473684514,0.0038361525623982493,0.0026315789473684514
76,nAHRing_1,-0.002631578947368407,0.0013157894736842036,0.002631578947368407
77,NssNH_6,-0.002631578947368407,0.003836152562398204,0.002631578947368407
78,ATSC2pe,-0.002631578947368385,0.004834519229177341,0.002631578947368385
79,GATS2pe,-0.002631578947368385,0.005263157894736852,0.002631578947368385
80,ATSC2se,-0.002631578947368385,0.004834519229177341,0.002631578947368385
81,nFHRing_1,0.001973684210526372,0.001611506409725821,0.001973684210526372
82,nFHRing_2,0.001973684210526372,0.001611506409725821,0.001973684210526372
83,nFRing_2,0.001973684210526372,0.001611506409725821,0.001973684210526372
84,NssO_0,0.001973684210526372,0.001611506409725821,0.001973684210526372
85,AATSC7v,0.001973684210526372,0.001611506409725821,0.001973684210526372
86,VSA_EState9,0.001973684210526372,0.0033546181010479146,0.001973684210526372
87,NdsCH_0,0.0019736842105263497,0.011126009556110362,0.0019736842105263497
88,NaaNH_2,-0.001973684210526283,0.003354618101047902,0.001973684210526283
89,NdO_4,-0.001973684210526283,0.003354618101047902,0.001973684210526283
90,AXp-5d,-0.001973684210526283,0.008476380741266524,0.001973684210526283
91,GATS5se,-0.001973684210526283,0.0033546181010479016,0.001973684210526283
92,GATS2c,0.0013157894736842701,0.0026315789473684574,0.0013157894736842701
93,NaaNH_0,0.0013157894736842701,0.007085743167282253,0.0013157894736842701
94,PEOE_VSA12,0.001315789473684248,0.005344762108313148,0.001315789473684248
95,NdO_3,0.001315789473684248,0.001611506409725821,0.001315789473684248
96,NssNH_0,0.001315789473684248,0.006101064799668244,0.001315789473684248
97,SRW05,0.001315789473684248,0.001611506409725821,0.001315789473684248
98,AATSC5c,0.0013157894736842257,0.002631578947368452,0.0013157894736842257
99,indole,0.0013157894736842257,0.002631578947368452,0.0013157894736842257
100,NssNH_3,-0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
101,nBondsD_3,-0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
102,EState_VSA3,-0.001315789473684159,0.007672305124796453,0.001315789473684159
103,GATS2are,-0.001315789473684159,0.003947368421052662,0.001315789473684159
104,NssNH_1,-0.001315789473684137,0.007384850105474896,0.001315789473684137
105,GATS2s,0.0006578947368421461,0.0038361525623982528,0.0006578947368421461
106,VSA_EState3,0.0006578947368421461,0.002461616701824996,0.0006578947368421461
107,BCUTv-1h,0.0006578947368421461,0.002461616701824996,0.0006578947368421461
108,BCUTd-1l,0.0006578947368421461,0.002461616701824996,0.0006578947368421461
109,nBondsD_2,0.0006578947368421461,0.002461616701824996,0.0006578947368421461
110,NssO_2,0.0006578947368421461,0.0038361525623982528,0.0006578947368421461
111,GATS5c,0.0006578947368421461,0.0056594245177912185,0.0006578947368421461
112,MATS2are,0.0006578947368421461,0.004363979987309757,0.0006578947368421461
113,thiourea,0.0006578947368421461,0.002461616701824996,0.0006578947368421461
114,nBondsD_5,0.000657894736842124,0.001315789473684248,0.000657894736842124
115,nFHRing_0,0.000657894736842124,0.003223012819451574,0.000657894736842124
116,nBondsD_0,0.000657894736842124,0.001315789473684248,0.000657894736842124
117,nARing_0,0.000657894736842124,0.001315789473684248,0.000657894736842124
118,GATS1c,0.000657894736842124,0.001315789473684248,0.000657894736842124
119,bisbzimpy,0.000657894736842124,0.001315789473684248,0.000657894736842124
120,ATSC4c,0.000657894736842124,0.001315789473684248,0.000657894736842124
121,n5Ring_3,-0.0006578947368420796,0.0032230128194515604,0.0006578947368420796
122,n5HRing_3,-0.0006578947368420796,0.0032230128194515604,0.0006578947368420796
123,MATS2pe,-0.0006578947368420573,0.004834519229177351,0.0006578947368420573
124,NssNH_4,-0.0006578947368420573,0.006378526128179397,0.0006578947368420573
125,nS_1,6.661338147750939e-17,0.0055043422798294675,6.661338147750939e-17
126,GATS1s,4.4408920985006264e-17,0.002942194707236599,4.4408920985006264e-17
127,AATSC4c,4.4408920985006264e-17,0.0036034378783234822,4.4408920985006264e-17
128,AATSC2p,4.4408920985006264e-17,0.006241337487174446,4.4408920985006264e-17
129,MATS1c,4.4408920985006264e-17,0.00465201829727994,4.4408920985006264e-17
130,NdO_5,2.2204460492503132e-17,0.0020804458290581682,2.2204460492503132e-17
131,NdssC_4,2.2204460492503132e-17,0.0020804458290581682,2.2204460492503132e-17
132,nFRing_0,2.2204460492503132e-17,0.0020804458290581682,2.2204460492503132e-17
133,n5Ring_1,2.2204460492503132e-17,0.0020804458290581682,2.2204460492503132e-17
134,n5HRing_1,2.2204460492503132e-17,0.0020804458290581682,2.2204460492503132e-17
135,nARing_1,2.2204460492503132e-17,0.0020804458290581682,2.2204460492503132e-17
136,n5Ring_0,0.0,0.0,0.0
137,nARing_2,0.0,0.0,0.0
138,MATS7v,0.0,0.0,0.0
139,n5HRing_0,0.0,0.0,0.0
140,carbazole,0.0,0.0,0.0
141,acridinone,0.0,0.0,0.0
142,ATSC7v,0.0,0.0,0.0
143,isophthalamides_dipicolineamides,0.0,0.0,0.0
