,SpMax_A,ATSC0c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6d,ATSC7d,ATSC7v,ATSC2se,ATSC2pe,ATSC2are,AATSC0c,AATSC2c,AATSC3c,AATSC4c,AATSC5c,AATSC6d,AATSC7v,AATSC2se,AATSC2p,MATS1c,MATS2c,MATS3c,MATS4c,MATS6d,MATS6s,MATS7v,MATS2se,MATS3se,MATS2pe,MATS2are,MATS3are,GATS1c,GATS2c,GATS3c,GATS5c,GATS1s,GATS2s,GATS4v,GATS2se,GATS5se,GATS2pe,GATS2are,BCUTc-1h,BCUTc-1l,BCUTd-1l,BCUTv-1h,BCUTp-1h,BCUTi-1l,AXp-5d,SdsCH,SdssC,SssNH,SaaNH,SdO,SssO,PEOE_VSA6,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,EState_VSA3,VSA_EState1,VSA_EState3,VSA_EState5,VSA_EState9,TopoPSA,SRW05,nBase_0,nBase_1,nS_0,nS_1,nS_2,nS_3,nBondsD_0,nBondsD_1,nBondsD_2,nBondsD_3,nBondsD_4,nBondsD_5,nBondsD_6,NdsCH_0,NdsCH_1,NdsCH_2,NdssC_0,NdssC_1,NdssC_2,NdssC_3,NdssC_4,NssNH_0,NssNH_1,NssNH_2,NssNH_3,NssNH_4,NssNH_6,NaaNH_0,NaaNH_1,NaaNH_2,NdO_0,NdO_1,NdO_2,NdO_3,NdO_4,NdO_5,NdO_6,NssO_0,NssO_1,NssO_2,n5Ring_0,n5Ring_1,n5Ring_2,n5Ring_3,n5HRing_0,n5HRing_1,n5HRing_2,n5HRing_3,nARing_0,nARing_1,nARing_2,n5ARing_0,n5ARing_1,nAHRing_0,nAHRing_1,n5AHRing_0,n5AHRing_1,nFRing_0,nFRing_1,nFRing_2,nFHRing_0,nFHRing_1,nFHRing_2,cl_conc_(mm),time_between_transporter_added_and_lysis_(s),thiourea,urea,squaramide,indole,tambjamine,carbazole,acridinone,perenosin,bisbzimpy,isophthalamides_dipicolineamides
0,0.6099388753219888,0.20805839020477318,0.10523603754237344,0.6936993138138793,0.5195327337010849,0.2897030835596753,0.25414737769498286,0.34087137630395414,0.4971070710933877,0.010179074465530607,0.010810892148687776,0.010622124556091841,0.2321902167556179,0.19038566123032674,0.591781965709576,0.420913983065731,0.4415031685788094,0.19609536544037318,0.18772261669685542,0.017878059549841688,0.47786897424470115,0.8237049682744844,0.12489865041567919,0.869125612662472,0.06564329900385157,0.2852043506886344,0.7573645154388767,0.15243659430697487,0.09140967748774528,0.6380184297792781,0.0727540935793943,0.08734770473677325,0.8475341490329049,0.16059763073836697,0.9896919326161386,0.36033296294938166,0.1998792177037172,0.615767568724675,0.7575808473883148,0.7175091471439585,0.9036895495366002,0.20097324180404552,0.8372502378333093,0.8396554920364312,0.2884539023973125,0.015364239398515167,0.9287851896218431,0.0004940300646349982,0.0008592307121455534,0.9964053320019985,0.15329160087910854,1.0,0.9999999999999999,0.0,0.9928158354526464,0.0,0.5298997630848276,0.2075812085841514,0.5,0.0,0.0,0.0,0.0,0.029858560083113866,0.0,0.893036574439354,0.938150755990492,0.05569299462981964,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,489,270,0,0,0,0,1,0,0,0,0,0
1,0.6108378134857562,0.9999999999999998,0.8954772143997665,0.4076752781953529,0.3770431531793073,0.5754828474866431,0.5678580384757766,0.9521464443212284,0.7091176272588237,0.6347057880114655,0.6089408773545866,0.611328365617694,0.9422071485083108,0.9654336807593511,0.30608840850978203,0.36013308740099437,0.7502988124240495,0.48541618401047004,0.5933255647655358,0.6762072109390119,0.6343367258119721,0.10045113094077851,0.7484376200029788,0.44050887009418804,0.3386767489569464,0.613001129109052,0.732229245660629,0.4912702204569951,0.6776700711756469,0.2497292030605313,0.6263882804278575,0.6437997410363436,0.4002708090629907,0.8817203796453574,0.011880597841689933,0.4393314367486729,0.7068303208663109,0.29696273052149424,0.1995128534618208,0.7276283719482199,0.11093281188625814,0.318476698714792,0.06995114266872315,0.07585272465890269,0.8622764265218148,0.8602141253665461,0.8072604799746497,0.008462553661344074,0.020552453071562837,0.9605479997679183,0.0910178853767496,0.0,0.0,0.4053096724256576,0.0,0.41282483476103876,0.0,0.0,0.0,0.5322105542057526,0.0,0.0,0.0,1.0,0.16514558570754853,0.0,0.8648087227564544,0.23121945332770172,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489,270,0,1,0,0,0,0,0,0,0,0
2,0.2285787402633046,0.23293205944844558,0.36164723567035634,0.3906529574339457,0.8459653327762486,0.06607349939607167,0.33816746255097846,0.5199414657283694,0.6977536372184074,0.040988857109027915,0.020572604765040137,0.023301514298924263,0.34672843701735373,0.49742918758634824,0.25044158921364407,0.7950402778942044,0.14736330642884443,0.2776886084587926,0.4819114526295301,0.05935070240948907,0.28866418485806006,0.4245573719294484,0.5706017303720633,0.2463296014002364,0.687273139517359,0.4069903509692296,0.8212923192086956,0.4477681626859952,0.2858059647688356,0.38200430138745745,0.1289059564741554,0.17034933896264032,0.697213973652582,0.44470020844468783,0.6560652948622141,0.6746108626877927,0.4701144728749531,0.1516317636542137,0.4390403087198752,0.5498414116594375,0.5799398335409796,0.33807990479027716,0.6962455839853188,0.6689706894284779,0.30686220732795544,0.002287853150016783,0.8088149998532881,0.9995513599268593,0.9933285950870707,0.015204918621293473,0.6087832055852722,0.0,0.51287478052361,0.3488117021698891,0.0,0.19907134200430304,0.48534976834009824,0.2750143610227025,0.5,0.23386535788386004,0.0,0.5193228878831667,0.17740008628861723,0.027348276464483585,0.15152119605762362,0.8266821904057701,0.9336740314111915,0.23236589633741633,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489,270,1,0,0,0,0,0,0,0,0,0
3,0.35441753736117043,0.5631858150978826,0.7244572626358862,0.20683079094381063,0.44125490891653224,0.45999473924773954,0.37367531369871926,0.4756548836303437,0.8062434685054177,0.16308106390335148,0.12391323560172929,0.13026620053004218,0.6461847956093929,0.9178630679275632,0.06889870962602201,0.32293589546321855,0.7064767636779279,0.32963953803432056,0.7841387893491261,0.21535001117699715,0.1373732562703323,0.3935568090731154,0.8571904739337609,0.1448150162778598,0.21846066675132475,0.49287272846574254,0.2945193593016267,0.7628903606229722,0.5557880581558653,0.07712094238408118,0.43340931331375304,0.4916918274695933,0.10477084587391972,0.34115246305040703,0.21765758426391213,0.6641116440587775,0.4955976887376501,0.07005675864236993,0.12796290167568547,0.7417681476024947,0.0330096965865333,0.7256185093770016,0.03773832624184392,0.020253555123348643,0.6067457944604362,0.6188572823064693,0.7383846257853808,0.005268496111464849,0.008882456504476721,0.9767608440117144,0.39318150287332143,0.0,0.30464273113027807,0.6260503811761684,0.0,0.7680015127068462,0.0,0.127421155515409,0.0,0.0,0.0,1.0,0.37802673850126167,0.0,0.7881212028670662,0.7192600353598402,0.8648087227564544,0.7518252579496773,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489,270,0,1,0,0,0,0,0,0,0,0
4,0.2569630248111414,0.4448996588803881,0.7311536216348431,0.24555854398458288,0.6570553220514901,0.2982258690999084,0.37499669844288414,0.48881874452234875,0.8879346890639652,0.09794709012700037,0.06668716371690458,0.0771817663936223,0.3185008112870256,0.7565768735787686,0.19742698391055744,0.6100980098997075,0.4381190331017667,0.3232033391489914,0.8808231895155034,0.10250330667388055,0.24361100243891853,0.09644158522868329,0.9527861474615573,0.1402742968369045,0.4215042081495954,0.4888171353021989,0.17470029852107827,0.8580865851790318,0.49267753971780565,0.0993187821529053,0.2897764472846408,0.3794901470374531,0.1634095868027967,0.6105400355906787,0.12432886023119372,0.8467263660727307,0.7210908911058127,0.0,0.20200264879531626,0.5290343448886636,0.1522986322153574,0.9135179471691179,0.2637841682162416,0.206591168235992,0.433812804181422,0.5742606324248352,1.5987211554602254e-14,0.009330173027280786,0.02475285824247786,0.9677431817790065,0.5098208761342686,0.0,0.37951829162549766,0.6737423675507568,0.0,0.40810262798027996,0.0,0.254842311030818,0.0,0.0,0.0,0.0,0.5629212858944936,0.0,0.9306226056500337,0.7192600353598402,0.8648087227564544,0.6674711880769928,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,500,300,0,1,0,0,0,0,0,0,0,0
5,0.7698849086271391,0.31428559495484126,0.19208427456296992,0.768445448166728,0.6580190813024541,0.023992069063872246,0.29891845913429554,0.8336339719172001,0.6967313905087305,0.37011701112894063,0.3583929490162505,0.3640283751171608,0.5275371606756454,0.280072498486606,0.7560636535625138,0.5286362668750789,0.04447910521401402,0.19420280119365801,0.48617776369154714,0.5845004514349451,0.6753363475456781,0.41664654251601085,0.27766440651488067,0.9562220453033506,0.38163208088126443,0.3497260085434478,0.8379709071623668,0.40456228690484275,0.7898763784305054,0.44451149767699705,0.7438418613992112,0.761477693805177,0.6602616609913982,0.7054912696692792,0.4351299152712895,0.30623836006397975,0.17915311830513758,0.14846179072096666,0.05423349211166262,0.6867462135403741,0.0440461456771164,0.4518191405643832,0.0,0.0,0.7959378050153134,0.8079088046851843,0.7873059224362553,0.9999992902610897,0.9999844321829725,2.8421709430404007e-13,0.10745208077586499,0.0,0.4881281195120738,0.35271097272713453,0.0,0.0,0.0,0.2566306216693934,0.0,0.0,0.0,0.0,0.5279148537279059,0.4141499307173211,0.14371396524514438,0.7192600353598402,0.8648087227564544,0.26730223858082436,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489,270,0,0,1,0,0,0,0,0,0,0
6,0.7698849086271373,0.4793253568539733,0.0,0.8660001680573067,0.761333642095945,0.0,0.29891845913429554,0.8336339719172002,0.8342806389519433,0.3441303146614617,0.33480799371826436,0.33631752103240636,0.7645320110991807,0.0,0.8956460482973754,0.6766671851063905,0.0,0.19420280119365801,0.894272898360042,0.5434357654735823,0.3971209490142037,0.6316841166620941,0.053980647439188456,0.9974042648320414,0.5544010903754453,0.3497260085434478,0.5246669498637291,0.9181401273383969,0.6802388362706797,0.5692649720821951,0.6481723653022047,0.6663010015361469,0.8316020788516393,0.43465246997314466,0.5940892163173046,0.10874405645692087,0.36439644064930166,0.1819826839083043,0.17319786083550448,0.7698509760494581,0.10391979248907562,0.5310073901431862,0.05247116045131239,0.05753929654566092,0.9916041103295332,0.6167643368388793,0.7873059224362429,0.006630858417330465,0.022834472268397743,0.9634666191030625,0.10745208077586588,0.0,0.4881281195120738,0.31092911250101485,0.0,0.39243210834885167,0.0,0.0,0.9891946376663322,0.0,0.0,0.9545316828691385,0.0,0.40881422016739444,0.12668972366290313,0.7192600353598402,0.8648087227564544,0.0860435648343692,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489,270,0,0,1,0,0,0,0,0,0,0
7,0.7698849086271373,0.3924008811976167,0.11452507691608582,0.8045843429578347,0.7101219973936155,0.011991206928234605,0.29891845913429554,0.8336339719172002,0.769932553365937,0.3573227096889294,0.34681471397224584,0.3504400770792383,0.6397096478742927,0.16698568638289962,0.8077715922831809,0.603290240644762,0.022230602670575916,0.19420280119365801,0.7033584371754537,0.5642826460903304,0.540836060433167,0.5183225702510217,0.17492489456319618,0.9624699834463986,0.4790468995592475,0.3497260085434478,0.6903975009375191,0.6637602866306204,0.7316906425240457,0.48131626485124296,0.6937510234620031,0.7116486817977855,0.694011066695744,0.5626574143297729,0.503578695678147,0.21211905045350332,0.27641770081792827,0.16317599476924816,0.11587879543313762,0.7203076146670488,0.07492479911942146,0.4918738425616729,0.02642757850953048,0.02879741708297845,0.8091533341346935,0.6387405849667616,0.7873059224362429,0.9995614388046272,0.9941603739328215,0.012012308752286316,0.10745208077586588,0.0,0.4881281195120738,0.33182004261407466,0.0,0.19969813072279927,0.0,0.1283153108346967,0.8868143361265473,0.0,1.0,0.0,0.0,0.40947453070565465,0.13520184445402375,0.7192600353598402,0.8648087227564544,0.1766729017075967,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489,270,0,0,1,0,0,0,0,0,0,0
8,0.8204578447595132,0.6169310553020142,0.28586343925377594,0.8999649279074201,0.1463168930816856,0.39481818367546373,1.0,0.0,0.7436948683679296,0.5898361473008398,0.5715859892544649,0.5802252502854354,0.7953221084081996,0.3959912675198799,0.875952864084458,0.0,0.6425854289190622,1.0,0.6389202915809935,0.7882889931104474,1.0,0.3525226817818956,0.3693145557411739,0.9655778115756035,0.013785402332822883,0.9999999999999998,1.0,0.5663792279056116,0.7659804256579721,0.4117359532425962,0.7297529519194198,0.7388408561442666,0.622603573374955,0.8291275043206845,0.257171455104267,0.10700226021419001,0.7018254186076507,0.2779536506320579,0.09916036380473892,0.48751708383543724,0.07607080305924557,0.1936064011849452,0.025705086642665687,0.029334785479483927,0.8557405597195147,0.8094546996748817,0.7873059224471746,1.0,1.0,0.0,0.0,0.0,0.4881281195120738,0.2675125715595011,0.0,0.0,0.0,0.2566306216693934,0.0,0.0,0.0,0.0,0.4032166704853532,0.8483343278058559,0.10899942271283836,0.7192600353598402,0.8648087227564544,0.26730223858082436,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,489,270,0,0,1,0,0,0,0,0,0,0
9,0.2358014918547413,0.3215882506092858,0.47173350029580086,0.3986921420504095,0.6674434549067302,0.13974311689475769,0.35376235290293223,0.6139214504820333,0.8278250479307716,0.041259105905618675,0.008917518496858465,0.011197597963175938,0.2133634189348833,0.528197740119866,0.3186341607354214,0.6189872442060228,0.27022614694669256,0.30260523295216996,0.7944356938054862,0.048417594206884934,0.025178939523507526,0.38131441442312575,0.7048982896333341,0.30608959629459476,0.39762437773659554,0.4549658593486432,0.6173548855903676,0.7579151223510301,0.32097263254794206,0.12285377642327783,0.0547579214336526,0.087711470346333,0.3100487076152559,0.48657481420078863,0.41255940626701415,0.7360690898794218,0.7751017488976284,0.010883729808804254,0.24551084609615892,0.6769991340080415,0.42069267951129724,0.6545417942707406,0.5712968368857549,0.5724902953339903,0.23362206896658955,0.5742381335452935,0.0,0.9998673003904868,0.9948394161822804,0.014338911996425452,0.5058078977776099,0.0,0.6348105823930674,0.7660693868154067,0.0,0.0,0.0,0.254842311030818,0.0,0.4677307157677201,0.0,0.0,0.5723071959198704,0.0,0.9950860234529002,0.7192600353598402,0.8648087227564544,0.8487298618234479,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,500,300,1,0,0,0,0,0,0,0,0,0
