,feature,importance,importance_std,abs_importance
0,$\Delta t$,0.06907894736842105,0.011583432145828314,0.06907894736842105
1,[Cl$^{-}]$,0.03289473684210527,0.00857789790158243,0.03289473684210527
2,indole,-0.01447368421052635,0.0016115064097257665,0.01447368421052635
3,GATS5se,0.007236842105263164,0.002461616701824996,0.007236842105263164
4,nARing_1,-0.006578947368421018,0.002080445829058133,0.006578947368421018
5,nAHRing_0,-0.005263157894736814,0.0016115064097257665,0.005263157894736814
6,nFHRing_1,-0.005263157894736814,0.0016115064097257665,0.005263157894736814
7,nAHRing_1,-0.005263157894736814,0.0016115064097257665,0.005263157894736814
8,nFRing_1,-0.005263157894736814,0.0016115064097257665,0.005263157894736814
9,nARing_0,-0.005263157894736814,0.0016115064097257665,0.005263157894736814
10,AXp-5d,0.004605263157894735,0.0033546181010479016,0.004605263157894735
11,nFRing_0,-0.004605263157894712,0.0016115064097257665,0.004605263157894712
12,nFHRing_0,-0.004605263157894712,0.0016115064097257665,0.004605263157894712
13,AATSC0c,0.003947368421052633,0.0038361525623982376,0.003947368421052633
14,EState_VSA3,0.003947368421052633,0.0038361525623982376,0.003947368421052633
15,GATS2c,0.003947368421052633,0.003223012819451574,0.003947368421052633
16,MATS1c,-0.003947368421052611,0.005263157894736814,0.003947368421052611
17,NdO_0,0.003947368421052611,0.0024616167018249482,0.003947368421052611
18,NdO_4,-0.003289473684210509,0.0,0.003289473684210509
19,BCUTc-1l,0.003289473684210509,0.002080445829058133,0.003289473684210509
20,squaramide,-0.003289473684210509,0.0,0.003289473684210509
21,ATSC0c,0.003289473684210509,0.0029421947072365497,0.003289473684210509
22,GATS2pe,-0.003289473684210509,0.0,0.003289473684210509
23,BCUTp-1h,0.003289473684210509,0.0,0.003289473684210509
24,MATS2pe,-0.003289473684210509,0.0,0.003289473684210509
25,ATSC7v,0.003289473684210509,0.002080445829058133,0.003289473684210509
26,ATSC2se,0.003289473684210509,0.002080445829058133,0.003289473684210509
27,NdssC_1,0.003289473684210509,0.002080445829058133,0.003289473684210509
28,ATSC2pe,0.003289473684210509,0.002080445829058133,0.003289473684210509
29,MATS6d,0.003289473684210509,0.002080445829058133,0.003289473684210509
30,nBondsD_4,-0.003289473684210509,0.0,0.003289473684210509
31,ATSC2are,0.003289473684210509,0.002080445829058133,0.003289473684210509
32,BCUTv-1h,0.003289473684210509,0.0,0.003289473684210509
33,AATSC6d,0.003289473684210509,0.0029421947072365497,0.003289473684210509
34,AATSC2p,0.003289473684210509,0.002080445829058133,0.003289473684210509
35,SpMax_A,0.003289473684210509,0.002080445829058133,0.003289473684210509
36,MATS7v,0.0026315789473684292,0.006709236202095757,0.0026315789473684292
37,NssO_0,0.0026315789473684292,0.00436397998730975,0.0026315789473684292
38,NssO_1,0.0026315789473684292,0.00436397998730975,0.0026315789473684292
39,GATS5c,-0.002631578947368407,0.004834519229177299,0.002631578947368407
40,AATSC5c,0.002631578947368407,0.0024616167018249487,0.002631578947368407
41,urea,-0.002631578947368407,0.0024616167018249487,0.002631578947368407
42,nS_0,-0.002631578947368407,0.0013157894736842036,0.002631578947368407
43,ATSC5c,0.002631578947368407,0.0024616167018249487,0.002631578947368407
44,ATSC6d,0.002631578947368407,0.0024616167018249487,0.002631578947368407
45,thiourea,-0.002631578947368407,0.0013157894736842036,0.002631578947368407
46,AATSC2se,0.002631578947368407,0.0013157894736842036,0.002631578947368407
47,nS_2,0.002631578947368407,0.0013157894736842036,0.002631578947368407
48,MATS4c,-0.002631578947368407,0.0013157894736842036,0.002631578947368407
49,GATS1c,0.002631578947368407,0.003223012819451533,0.002631578947368407
50,NdO_1,0.0019736842105263054,0.002631578947368407,0.0019736842105263054
51,PEOE_VSA11,-0.0019736842105263054,0.0016115064097257665,0.0019736842105263054
52,NssNH_4,-0.0019736842105263054,0.003354618101047867,0.0019736842105263054
53,PEOE_VSA13,0.0019736842105263054,0.0016115064097257665,0.0019736842105263054
54,nS_1,-0.0019736842105263054,0.002631578947368407,0.0019736842105263054
55,GATS4v,-0.0019736842105263054,0.0016115064097257665,0.0019736842105263054
56,MATS6s,-0.0019736842105263054,0.004462059199424494,0.0019736842105263054
57,AATSC7v,0.0019736842105263054,0.004462059199424494,0.0019736842105263054
58,ATSC7d,0.0019736842105263054,0.002631578947368407,0.0019736842105263054
59,MATS2are,-0.0019736842105263054,0.0016115064097257665,0.0019736842105263054
60,AATSC4c,-0.0019736842105263054,0.0016115064097257665,0.0019736842105263054
61,ATSC2c,0.0019736842105263054,0.0016115064097257665,0.0019736842105263054
62,MATS3are,-0.0019736842105263054,0.002631578947368407,0.0019736842105263054
63,SdssC,0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
64,MATS2se,-0.0013157894736842036,0.0033546181010478673,0.0013157894736842036
65,NdssC_3,-0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
66,GATS2se,0.0013157894736842036,0.003354618101047867,0.0013157894736842036
67,TopoPSA,0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
68,GATS3c,-0.0013157894736842036,0.003947368421052611,0.0013157894736842036
69,ATSC4c,0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
70,SssO,-0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
71,PEOE_VSA10,0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
72,nBondsD_3,-0.0013157894736842036,0.0016115064097257665,0.0013157894736842036
73,VSA_EState1,0.000657894736842124,0.0063785261281793905,0.000657894736842124
74,NdssC_2,0.0006578947368421018,0.0013157894736842036,0.0006578947368421018
