,feature,importance,importance_std,abs_importance
101,NssNH_6,0.0023076923076922997,0.0018842228790639764,0.0023076923076922997
102,ATSC7v,0.0023076923076922997,0.003076923076923066,0.0023076923076922997
103,NdsCH_1,0.0023076923076922997,0.0018842228790639764,0.0023076923076922997
104,MATS2are,0.0023076923076922997,0.0018842228790639764,0.0023076923076922997
105,NssNH_0,0.0023076923076922997,0.0018842228790639764,0.0023076923076922997
106,MATS2se,0.001538461538461533,0.0018842228790639766,0.001538461538461533
107,ATSC6d,-0.001538461538461533,0.0018842228790639764,0.001538461538461533
108,AATSC2c,-0.001538461538461533,0.003076923076923066,0.001538461538461533
109,nFRing_2,0.001538461538461533,0.0039223227027636665,0.001538461538461533
110,AATSC3c,0.001538461538461533,0.0039223227027636665,0.001538461538461533
111,nFHRing_2,0.001538461538461533,0.0039223227027636665,0.001538461538461533
112,SssNH,0.001538461538461533,0.003076923076923066,0.001538461538461533
113,SdssC,0.001538461538461533,0.003076923076923066,0.001538461538461533
114,BCUTv-1h,-0.001538461538461533,0.0018842228790639766,0.001538461538461533
115,NdO_3,0.001538461538461533,0.0018842228790639766,0.001538461538461533
116,SssO,0.0007692307692307665,0.002878197989826099,0.0007692307692307665
117,MATS2c,-0.0007692307692307665,0.001538461538461533,0.0007692307692307665
118,NdssC_4,-0.0007692307692307665,0.001538461538461533,0.0007692307692307665
119,ATSC7d,-0.0007692307692307665,0.001538461538461533,0.0007692307692307665
120,ATSC2c,-0.0007692307692307665,0.001538461538461533,0.0007692307692307665
121,ATSC0c,0.0007692307692307665,0.001538461538461533,0.0007692307692307665
122,NdO_4,-0.0007692307692307665,0.002878197989826099,0.0007692307692307665
123,NssNH_3,0.0007692307692307665,0.001538461538461533,0.0007692307692307665
124,NdssC_1,0.0007692307692307665,0.002878197989826099,0.0007692307692307665
125,ATSC3c,-0.0007692307692307665,0.001538461538461533,0.0007692307692307665
126,carbazole,0.0,0.0,0.0
127,acridinone,0.0,0.0,0.0
128,bisbzimpy,0.0,0.0,0.0
129,n5HRing_3,0.0,0.0,0.0
130,BCUTd-1l,0.0,0.0,0.0
131,nARing_2,0.0,0.0,0.0
132,PEOE_VSA11,0.0,0.0,0.0
133,PEOE_VSA12,0.0,0.0,0.0
134,n5Ring_3,0.0,0.0,0.0
135,NssO_2,0.0,0.002432521277052591,0.0
136,VSA_EState5,0.0,0.0,0.0
137,VSA_EState9,0.0,0.0,0.0
138,NdO_6,0.0,0.0,0.0
139,nS_3,0.0,0.0,0.0
140,nBondsD_0,0.0,0.0,0.0
141,nBondsD_4,0.0,0.002432521277052591,0.0
142,nBondsD_6,0.0,0.0,0.0
143,MATS1c,0.0,0.003440104580768895,0.0
