,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall
0,0.6194536209106445,0.6277741438719144,0.009755420684814452,0.0036835311634822003,0.05,l2,"{'C': 0.05, 'penalty': 'l2'}",0.8468899521531101,0.645933014354067,0.6046875,0.8984374999999999,0.6203124999999999,0.7232520933014355,0.12378094318968262,6,0.8018840153076243,0.8367186733392209,0.839250493096647,0.8247534516765286,0.8536489151873767,0.8312511097214795,0.017321615804344184,0.8823529411764706,0.7222222222222222,0.5476190476190477,0.6153846153846154,0.7272727272727273,0.6989703107350167,0.1138987626195466,5,0.7709923664122137,0.7762237762237763,0.7755102040816326,0.7195121951219512,0.7515923566878981,0.7587661797054943,0.021572893696786433,0.45454545454545453,0.3939393939393939,0.71875,1.0,0.75,0.6634469696969697,0.21913099773642786,5,0.7829457364341085,0.8604651162790697,0.8769230769230769,0.9076923076923077,0.9076923076923077,0.867143709004174,0.04586483605930195
1,0.029284000396728516,0.006966223359449779,0.008029890060424805,0.0014545386884171187,0.1,l2,"{'C': 0.1, 'penalty': 'l2'}",0.8740031897926636,0.6874003189792665,0.609375,0.8890625,0.6140625000000001,0.734780701754386,0.12306920767170654,4,0.837699931311942,0.8745952310862526,0.866370808678501,0.8516765285996054,0.8862919132149901,0.8633268825782581,0.017065199532272996,0.9090909090909091,0.7222222222222222,0.5365853658536586,0.6153846153846154,0.7,0.6966566225102809,0.12491681274076352,6,0.7910447761194029,0.8175182481751825,0.7687074829931972,0.7615894039735099,0.8181818181818182,0.7914083458886222,0.02367773837239981,0.6060606060606061,0.3939393939393939,0.6875,1.0,0.65625,0.66875,0.1947743331734888,4,0.8217054263565892,0.8682170542635659,0.8692307692307693,0.8846153846153846,0.9,0.8687537268932617,0.026237301458217684
2,0.15282077789306642,0.156392384175363,0.006462240219116211,0.0001518581943443682,0.25,l2,"{'C': 0.25, 'penalty': 'l2'}",0.8883572567783095,0.7065390749601275,0.628125,0.8968750000000001,0.6296875,0.7499167663476873,0.11994367576123896,1,0.8756746148562458,0.9009910705524483,0.882051282051282,0.8844181459566074,0.9050295857988165,0.8896329398430801,0.011362871877177865,0.9130434782608695,0.85,0.5365853658536586,0.6153846153846154,0.7407407407407407,0.7311508400479768,0.14039911920942574,2,0.8270676691729323,0.8582089552238806,0.8129496402877698,0.8085106382978723,0.8432835820895522,0.8300040970144014,0.018618832513269064,0.6363636363636364,0.5151515151515151,0.6875,1.0,0.625,0.6928030303030303,0.16354865775269728,3,0.8527131782945736,0.8914728682170543,0.8692307692307693,0.8769230769230769,0.8692307692307693,0.8719141323792486,0.012575461712010766
3,0.02587261199951172,0.001377296422990863,0.006371641159057617,0.00024547679718620334,0.5,l2,"{'C': 0.5, 'penalty': 'l2'}",0.8819776714513556,0.6889952153110047,0.65,0.8421875,0.621875,0.737007077352472,0.10508107356065548,3,0.8919634972034147,0.9104111470905701,0.8897435897435898,0.8826429980276135,0.9201183431952664,0.8989759150520908,0.013992432331643335,0.9166666666666666,0.782608695652174,0.55,0.6274509803921569,0.76,0.7273452685421995,0.12758776017285678,3,0.8461538461538461,0.8731343283582089,0.8248175182481752,0.835820895522388,0.8439716312056738,0.8447796438976585,0.016032935352616316,0.6666666666666666,0.5454545454545454,0.6875,1.0,0.59375,0.6986742424242424,0.1590169380701464,2,0.8527131782945736,0.9069767441860465,0.8692307692307693,0.8615384615384616,0.9153846153846154,0.8811687537268933,0.025196671125120685
4,0.0257357120513916,0.0015983451991250413,0.008767032623291015,0.0011164426638115873,1.0,l2,"{'C': 1.0, 'penalty': 'l2'}",0.8899521531100478,0.6985645933014353,0.659375,0.8296875,0.6656249999999999,0.7486408492822966,0.09370709543601047,2,0.8926503777843195,0.9113924050632911,0.8942800788954636,0.8868836291913215,0.9156804733727811,0.9001773928614354,0.011263040659877396,0.9230769230769231,0.8181818181818182,0.55,0.64,0.8181818181818182,0.749888111888112,0.13516884209623478,1,0.8333333333333334,0.8613138686131386,0.8308823529411765,0.8549618320610687,0.85,0.8460982773897434,0.011998069933153372,0.7272727272727273,0.5454545454545454,0.6875,1.0,0.5625,0.7045454545454545,0.16345476033963022,1,0.8527131782945736,0.9147286821705426,0.8692307692307693,0.8615384615384616,0.9153846153846154,0.8827191413237925,0.026916757219388365
5,0.025656986236572265,0.0008303352123942431,0.009183979034423828,0.001925851462370092,1.25,l2,"{'C': 1.25, 'penalty': 'l2'}",0.8835725677830941,0.6650717703349283,0.6499999999999999,0.828125,0.6000000000000001,0.7253538676236044,0.11010975567826711,5,0.8929447551761358,0.9209106073986851,0.8905325443786982,0.8875739644970414,0.9027613412228797,0.8989446425346881,0.01210888239285476,0.92,0.76,0.55,0.64,0.7333333333333333,0.7206666666666668,0.1241576059333906,4,0.8333333333333334,0.8796992481203008,0.8161764705882353,0.8527131782945736,0.8432835820895522,0.845041162485199,0.02113468957459475,0.696969696969697,0.5757575757575758,0.6875,1.0,0.34375,0.6607954545454546,0.2120522073908227,6,0.8527131782945736,0.9069767441860465,0.8538461538461538,0.8461538461538461,0.8692307692307693,0.865784138342278,0.021942761368994396
