,0,1,2,3,4
0,9.0,0.0,0.0,0.566859876628357,0.4331401233716429
1,12.0,1.0,1.0,0.3805472360958231,0.6194527639041769
2,22.0,1.0,1.0,0.004306965722539524,0.9956930342774605
3,42.0,1.0,1.0,0.0031932558928371435,0.9968067441071629
4,49.0,1.0,1.0,0.006903567468720895,0.9930964325312791
5,56.0,1.0,1.0,0.005048307491195447,0.9949516925088046
6,61.0,1.0,1.0,0.006577993954709593,0.9934220060452904
7,72.0,1.0,0.0,0.5799773891043059,0.4200226108956941
8,75.0,0.0,0.0,0.8839045519756276,0.11609544802437242
9,85.0,0.0,0.0,0.939458674814125,0.06054132518587491
10,89.0,0.0,0.0,0.9457910344361875,0.05420896556381255
11,92.0,0.0,0.0,0.9736324112627093,0.02636758873729078
12,96.0,1.0,0.0,0.8397104648963485,0.16028953510365157
13,98.0,0.0,0.0,0.9527017769673959,0.047298223032604066
14,100.0,1.0,0.0,0.7757205974408198,0.2242794025591802
15,105.0,0.0,0.0,0.7894616449960663,0.21053835500393364
16,114.0,0.0,0.0,0.8092756790332754,0.1907243209667247
17,125.0,0.0,0.0,0.5710544868026265,0.4289455131973735
18,144.0,1.0,1.0,0.1159415298599813,0.8840584701400187
19,155.0,0.0,0.0,0.7266479571897172,0.2733520428102828
20,160.0,1.0,0.0,0.6044756430601311,0.39552435693986887
21,186.0,1.0,1.0,0.2869484402808691,0.7130515597191309
22,190.0,0.0,1.0,0.40016230789092944,0.5998376921090706
23,214.0,0.0,0.0,0.7479147354523592,0.2520852645476408
24,224.0,0.0,0.0,0.9292893894299963,0.07071061057000375
25,240.0,0.0,0.0,0.8924587476763104,0.10754125232368955
26,252.0,1.0,1.0,0.21822637488436958,0.7817736251156304
27,256.0,1.0,1.0,0.11138174348566976,0.8886182565143302
28,266.0,1.0,1.0,0.05220601122544022,0.9477939887745598
29,272.0,1.0,1.0,0.1584707709610852,0.8415292290389148
30,273.0,0.0,1.0,0.4103021338223364,0.5896978661776636
31,289.0,1.0,1.0,0.42872520641604905,0.571274793583951
32,290.0,1.0,1.0,0.20206657831945052,0.7979334216805495
33,315.0,0.0,0.0,0.9469224258587919,0.05307757414120806
34,336.0,0.0,0.0,0.9090771484900088,0.09092285150999124
35,350.0,0.0,0.0,0.915325185056335,0.08467481494366504
