,0,1,2,3,4
0,16.0,0.0,0.0,0.5491013984777102,0.45089860152228983
1,30.0,1.0,1.0,0.06392744133703121,0.9360725586629688
2,40.0,1.0,1.0,0.0631405712569274,0.9368594287430726
3,45.0,1.0,1.0,0.06283738801397676,0.9371626119860232
4,54.0,1.0,1.0,0.05720625400724966,0.9427937459927503
5,71.0,0.0,0.0,0.6616131207433172,0.33838687925668276
6,73.0,0.0,0.0,0.6944806011408065,0.3055193988591935
7,77.0,1.0,1.0,0.25655124268026286,0.7434487573197371
8,97.0,0.0,0.0,0.7273031134048302,0.2726968865951698
9,110.0,1.0,1.0,0.4276608404738468,0.5723391595261532
10,116.0,0.0,0.0,0.6945755288690155,0.3054244711309845
11,121.0,1.0,0.0,0.5931294747916145,0.40687052520838557
12,128.0,1.0,1.0,0.09787314262642821,0.9021268573735718
13,135.0,0.0,0.0,0.7632442935213383,0.2367557064786617
14,137.0,1.0,0.0,0.6736180537657073,0.32638194623429273
15,163.0,1.0,0.0,0.9091728185588271,0.0908271814411729
16,169.0,0.0,1.0,0.3035503382389313,0.6964496617610687
17,187.0,1.0,0.0,0.5490763903329028,0.4509236096670972
18,189.0,0.0,0.0,0.5504687058742368,0.4495312941257632
19,191.0,1.0,1.0,0.2464530557734479,0.7535469442265521
20,201.0,1.0,1.0,0.23474045502803575,0.7652595449719642
21,207.0,0.0,1.0,0.23588773239043737,0.7641122676095626
22,216.0,0.0,0.0,0.6977454594619423,0.3022545405380577
23,261.0,1.0,1.0,0.06270516995074304,0.937294830049257
24,274.0,0.0,1.0,0.11560070807520562,0.8843992919247944
25,276.0,0.0,1.0,0.11560070807520562,0.8843992919247944
26,278.0,1.0,1.0,0.4095082868034824,0.5904917131965176
27,280.0,0.0,0.0,0.6203815164421449,0.37961848355785505
28,319.0,0.0,0.0,0.9130163518899077,0.08698364811009231
29,320.0,0.0,0.0,0.8770535604367047,0.12294643956329526
30,328.0,0.0,0.0,0.7229017922232166,0.27709820777678346
31,334.0,0.0,0.0,0.8594035826206576,0.14059641737934242
32,341.0,0.0,0.0,0.5081567667094643,0.4918432332905357
33,346.0,0.0,0.0,0.8770535604367047,0.12294643956329526
34,347.0,0.0,0.0,0.7056187227265758,0.2943812772734243
35,355.0,0.0,0.0,0.5081567667094643,0.4918432332905357
