,0,1,2
0,10.0,5.079054607,5.842525214960611
1,13.0,3.843112582,5.797571613339942
2,29.0,7.406515146,6.144333405157726
3,30.0,3.755161755,5.975434462452698
4,49.0,7.867978969,6.0058228291229785
5,55.0,3.479253357,6.159727133180093
6,93.0,4.973424423,5.318996926085434
7,95.0,3.619490533,5.261511062977876
8,102.0,0.0,2.5450417533331673
9,103.0,0.0,4.764301068993079
10,116.0,0.0,5.188720271385536
11,118.0,0.0,0.11672914545953139
