,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall
0,0.0029836177825927736,0.00026476983381748813,0.02983884811401367,0.027763016881056455,2,{'n_neighbors': 2},0.8413078149920254,0.5462519936204147,0.57109375,0.675,0.6429687500000001,0.655324461722488,0.1040396214979806,2,0.9824845451869296,0.9803748405455794,0.9763313609467456,0.972879684418146,0.9803254437869823,0.9784791749768764,0.003435480944859272,0.9285714285714286,0.6875,0.6578947368421053,0.7111111111111111,0.8076923076923077,0.7585539168433906,0.09874440255779961,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3939393939393939,0.3333333333333333,0.78125,1.0,0.65625,0.6329545454545455,0.24664050727753414,7,0.8682170542635659,0.8449612403100775,0.8153846153846154,0.8307692307692308,0.8538461538461538,0.8426356589147288,0.018269771776570198
1,0.0025872230529785157,0.0005277634787137183,0.014904022216796875,0.004905174440443072,3,{'n_neighbors': 3},0.7822966507177034,0.44896331738437,0.5750000000000001,0.6609375000000001,0.6031249999999999,0.6140644936204147,0.10899838804834085,8,0.9545186929643803,0.9659503483465803,0.9441321499013807,0.9456607495069033,0.9556213017751479,0.9531766484988786,0.007864305606033508,0.9473684210526315,0.56,0.627906976744186,0.64,0.6363636363636364,0.6823278068320908,0.13570305409700648,6,0.9153846153846154,0.9166666666666666,0.9007633587786259,0.8947368421052632,0.9015151515151515,0.9058133268900646,0.008672595371862869,0.5454545454545454,0.42424242424242425,0.84375,1.0,0.65625,0.693939393939394,0.2060684393007561,4,0.9224806201550387,0.937984496124031,0.9076923076923077,0.9153846153846154,0.9153846153846154,0.9197853309481216,0.010231793620049088
2,0.0025821685791015624,0.0007129714666153164,0.013208627700805664,0.004002984133331673,4,{'n_neighbors': 4},0.7671451355661884,0.42822966507177035,0.5968749999999999,0.68125,0.6226562500000001,0.6192312101275916,0.11199819719888375,7,0.9187518398586989,0.9447551761358062,0.9144970414201183,0.9232741617357002,0.9395956607495068,0.9281747759799661,0.011876316314860825,0.9333333333333333,0.6,0.6097560975609756,0.6326530612244898,0.6363636363636364,0.682421225696487,0.12619709725749734,5,0.9279279279279279,0.9375,0.9043478260869565,0.9067796610169492,0.9166666666666666,0.9186444163397001,0.012576112500070133,0.42424242424242425,0.2727272727272727,0.78125,0.96875,0.65625,0.6206439393939395,0.2481368532822989,8,0.7984496124031008,0.813953488372093,0.8,0.823076923076923,0.8461538461538461,0.8163267740011925,0.017475741394926754
3,0.002694559097290039,0.0008106371149097644,0.012235260009765625,0.00256669152359088,5,{'n_neighbors': 5},0.7304625199362041,0.48325358851674644,0.6734375,0.70390625,0.6039062500000001,0.6389932216905903,0.08860324034440172,6,0.8942203905406731,0.9343538416249632,0.9001479289940829,0.902465483234714,0.9179980276134123,0.9098371344015691,0.014558665751117566,0.7419354838709677,0.6363636363636364,0.5957446808510638,0.6326530612244898,0.6285714285714286,0.6470536581763173,0.04959519850026978,8,0.7933333333333333,0.8391608391608392,0.7960526315789473,0.8079470198675497,0.8287671232876712,0.8130521894456681,0.018069320662782717,0.696969696969697,0.42424242424242425,0.875,0.96875,0.6875,0.7304924242424242,0.1867673933764942,1,0.9224806201550387,0.9302325581395349,0.9307692307692308,0.9384615384615385,0.9307692307692308,0.9305426356589148,0.005057745630974376
4,0.0020147323608398437,0.0002888785448773122,0.01249384880065918,0.0020457396167421313,6,{'n_neighbors': 6},0.7344497607655502,0.5007974481658692,0.6664062500000001,0.7328125,0.5914062499999999,0.6451744417862839,0.08926033412572501,4,0.8708173878912766,0.9136002355019134,0.8813609467455622,0.8859467455621303,0.9089250493096647,0.8921300730021094,0.016440664658901715,0.8333333333333334,0.6875,0.5681818181818182,0.6326530612244898,0.6176470588235294,0.6678630543126343,0.09106455021347555,7,0.8305084745762712,0.8632478632478633,0.813953488372093,0.8372093023255814,0.8527131782945736,0.8395264613632765,0.0171887443991736,0.45454545454545453,0.3333333333333333,0.78125,0.96875,0.65625,0.6388257575757577,0.2265935242445565,6,0.7596899224806202,0.7829457364341085,0.8076923076923077,0.8307692307692308,0.8461538461538461,0.8054502087060227,0.03131555860990985
5,0.0030009269714355467,0.00023292035337246872,0.01687173843383789,0.0025063876539554737,7,{'n_neighbors': 7},0.7679425837320575,0.521531100478469,0.6140625000000001,0.81484375,0.5773437499999999,0.6591447368421053,0.11290746355001058,1,0.8512412913354921,0.887400647630262,0.8420611439842209,0.8706114398422091,0.8891518737672583,0.8680932793118885,0.018890429178545096,0.875,0.7368421052631579,0.5777777777777777,0.62,0.6285714285714286,0.6876382623224729,0.10738583738039803,2,0.8091603053435115,0.8217054263565892,0.7913669064748201,0.7902097902097902,0.8260869565217391,0.80770587698129,0.014893232282964864,0.6363636363636364,0.42424242424242425,0.8125,0.96875,0.6875,0.7058712121212121,0.18163619364305855,3,0.8217054263565892,0.8217054263565892,0.8461538461538461,0.8692307692307693,0.8769230769230769,0.8471437090041741,0.023107753069833165
6,0.017746448516845703,0.024820544693922288,0.05958437919616699,0.04590171376474024,8,{'n_neighbors': 8},0.7304625199362043,0.5031897926634769,0.571875,0.840625,0.5710937500000001,0.6434492125199363,0.1236773969233624,5,0.8450103032087135,0.8637032675890491,0.8240138067061143,0.8554240631163709,0.8746055226824457,0.8525513926605388,0.017264200202840092,0.8421052631578947,0.7368421052631579,0.5777777777777777,0.62,0.6363636363636364,0.6826177565124933,0.09531882602707512,4,0.8403361344537815,0.853448275862069,0.8015873015873016,0.8125,0.8492063492063492,0.8314156122219002,0.020635177767412378,0.48484848484848486,0.42424242424242425,0.8125,0.96875,0.65625,0.6693181818181818,0.20219911979283048,5,0.7751937984496124,0.7674418604651163,0.7769230769230769,0.8,0.823076923076923,0.7885271317829456,0.02040752467644416
7,0.00279998779296875,0.0006560430048995799,0.012016773223876953,0.0013784855295899412,9,{'n_neighbors': 9},0.7440191387559809,0.5566188197767145,0.5914062500000001,0.8203124999999999,0.55625,0.6537213417065391,0.10836885073409096,3,0.8239132567952114,0.8508487881464036,0.8183431952662722,0.8515285996055226,0.867751479289941,0.8424770638206702,0.0185357529560754,0.8260869565217391,0.75,0.5869565217391305,0.6078431372549019,0.6571428571428571,0.6856058945317257,0.08996712651404178,3,0.7746478873239436,0.7602739726027398,0.7337662337662337,0.7755102040816326,0.7718120805369127,0.7632020756622925,0.015695039913164108,0.5757575757575758,0.5454545454545454,0.84375,0.96875,0.71875,0.7304924242424242,0.15994606923672477,1,0.8527131782945736,0.8604651162790697,0.8692307692307693,0.8769230769230769,0.8846153846153846,0.8687895050685748,0.011353870704448096
