,feature,importance,importance_std,abs_importance
0,$\Delta t$,0.09076923076923074,0.019246147697225827,0.09076923076923074
1,[Cl$^{-}]$,0.07076923076923076,0.009910845174403948,0.07076923076923076
2,nS_0,0.04538461538461536,0.008904489925223259,0.04538461538461536
3,nS_1,0.04230769230769227,0.005958435917242159,0.04230769230769227
4,thiourea,0.036923076923076906,0.005756395979652197,0.036923076923076906
5,urea,0.03230769230769228,0.006249260311258441,0.03230769230769228
6,BCUTi-1l,0.031538461538461515,0.006617173282340487,0.031538461538461515
7,NdO_0,0.03076923076923077,0.0042132504423474165,0.03076923076923077
8,indole,0.03076923076923077,0.002432521277052591,0.03076923076923077
9,NdO_2,0.029230769230769216,0.005217176910096367,0.029230769230769216
10,AXp-5d,0.024615384615384574,0.006249260311258453,0.024615384615384574
11,NdssC_2,0.02384615384615383,0.007457969011409761,0.02384615384615383
12,nBondsD_2,0.018461538461538397,0.0028781979898260986,0.018461538461538397
13,NssNH_2,0.017692307692307653,0.005217176910096381,0.017692307692307653
14,nARing_0,0.016923076923076884,0.008970695222838927,0.016923076923076884
15,nARing_1,0.01615384615384612,0.00856579132743081,0.01615384615384612
16,GATS1s,0.016153846153846095,0.004485347611419446,0.016153846153846095
17,NssO_1,0.01538461538461533,0.003440104580768895,0.01538461538461533
18,NssO_0,0.01538461538461533,0.003440104580768895,0.01538461538461533
19,nS_2,0.013846153846153796,0.0039223227027636665,0.013846153846153796
20,nFHRing_0,0.013846153846153796,0.0039223227027636665,0.013846153846153796
21,NdO_1,0.013076923076923031,0.005756395979652197,0.013076923076923031
22,GATS3c,0.013076923076923031,0.0039223227027636665,0.013076923076923031
23,nFRing_0,0.013076923076923031,0.0039223227027636665,0.013076923076923031
24,MATS4c,0.011538461538461497,0.002432521277052591,0.011538461538461497
25,nFHRing_1,0.01076923076923073,0.0028781979898260986,0.01076923076923073
26,nFRing_1,0.009999999999999964,0.0018842228790639764,0.009999999999999964
27,EState_VSA3,0.009999999999999964,0.004615384615384599,0.009999999999999964
28,SpMax_A,0.009999999999999964,0.0039223227027636665,0.009999999999999964
29,BCUTc-1h,0.009230769230769199,0.0039223227027636665,0.009230769230769199
30,MATS3are,0.009230769230769199,0.008634593969478294,0.009230769230769199
31,GATS5c,0.009230769230769199,0.0039223227027636665,0.009230769230769199
32,nBondsD_3,0.008461538461538432,0.004485347611419446,0.008461538461538432
33,VSA_EState3,0.007692307692307665,0.0054392829322041925,0.007692307692307665
34,MATS7v,0.007692307692307665,0.0054392829322041925,0.007692307692307665
35,NssNH_4,0.007692307692307665,0.002432521277052591,0.007692307692307665
36,GATS4v,0.007692307692307665,0.003440104580768895,0.007692307692307665
37,TopoPSA,0.007692307692307665,0.003440104580768895,0.007692307692307665
38,n5HRing_2,0.007692307692307665,0.004865042554105182,0.007692307692307665
39,n5Ring_2,0.007692307692307665,0.004865042554105182,0.007692307692307665
40,NaaNH_0,0.006923076923076898,0.0028781979898260986,0.006923076923076898
41,MATS6s,0.006923076923076898,0.0015384615384615328,0.006923076923076898
42,NaaNH_1,0.006153846153846132,0.003076923076923066,0.006153846153846132
43,AATSC6d,0.006153846153846132,0.0018842228790639764,0.006153846153846132
44,BCUTc-1l,0.006153846153846132,0.0018842228790639764,0.006153846153846132
45,squaramide,0.006153846153846132,0.007133552688842824,0.006153846153846132
46,GATS1c,0.006153846153846132,0.0071335526888428235,0.006153846153846132
47,NdssC_0,0.006153846153846132,0.006705998374677937,0.006153846153846132
48,NdssC_3,0.006153846153846132,0.005756395979652197,0.006153846153846132
49,MATS3c,0.005384615384615365,0.0030769230769230656,0.005384615384615365
50,n5HRing_0,0.005384615384615365,0.003076923076923066,0.005384615384615365
51,PEOE_VSA10,0.005384615384615365,0.005217176910096341,0.005384615384615365
52,nAHRing_1,0.005384615384615365,0.005756395979652197,0.005384615384615365
53,n5Ring_0,0.005384615384615365,0.003076923076923066,0.005384615384615365
54,nAHRing_0,0.005384615384615365,0.005756395979652197,0.005384615384615365
55,n5Ring_1,0.005384615384615365,0.0018842228790639764,0.005384615384615365
56,n5HRing_1,0.005384615384615365,0.0018842228790639764,0.005384615384615365
57,PEOE_VSA13,0.005384615384615365,0.0018842228790639764,0.005384615384615365
58,SRW05,0.004615384615384599,0.0028781979898260986,0.004615384615384599
59,nBase_1,0.004615384615384599,0.0015384615384615328,0.004615384615384599
60,NssNH_6,0.004615384615384599,0.0028781979898260986,0.004615384615384599
61,nBase_0,0.004615384615384599,0.0015384615384615328,0.004615384615384599
62,isophthalamides_dipicolineamides,0.004615384615384599,0.0015384615384615328,0.004615384615384599
63,SdO,0.004615384615384599,0.0028781979898260986,0.004615384615384599
64,SaaNH,0.004615384615384599,0.0028781979898260986,0.004615384615384599
65,AATSC2p,0.004615384615384599,0.003768445758127953,0.004615384615384599
66,MATS6d,0.004615384615384599,0.003768445758127953,0.004615384615384599
67,AATSC3c,0.004615384615384599,0.004485347611419446,0.004615384615384599
68,VSA_EState1,0.0038461538461538325,0.0042132504423474165,0.0038461538461538325
69,PEOE_VSA6,0.0038461538461538325,0.003440104580768895,0.0038461538461538325
70,NdO_5,0.0038461538461538325,0.002432521277052591,0.0038461538461538325
71,GATS2s,0.0038461538461538325,0.002432521277052591,0.0038461538461538325
72,ATSC7v,0.0038461538461538325,0.0054392829322041925,0.0038461538461538325
73,GATS2c,0.0038461538461538325,0.0042132504423474165,0.0038461538461538325
74,nBondsD_5,0.0038461538461538325,0.002432521277052591,0.0038461538461538325
