,feature,importance,importance_std,abs_importance
0,$\Delta t$,0.08307692307692309,0.010769230769230751,0.08307692307692309
1,[Cl$^{-}]$,0.02692307692307694,0.006435846357954404,0.02692307692307694
2,indole,-0.013076923076923031,0.0018842228790639764,0.013076923076923031
3,AXp-5d,0.009230769230769265,0.005217176910096388,0.009230769230769265
4,nFHRing_1,-0.006923076923076898,0.0015384615384615328,0.006923076923076898
5,nFRing_1,-0.006923076923076898,0.0015384615384615328,0.006923076923076898
6,NdssC_1,0.006153846153846132,0.0018842228790639764,0.006153846153846132
7,nFHRing_0,-0.006153846153846132,0.0018842228790639764,0.006153846153846132
8,nFRing_0,-0.006153846153846132,0.0018842228790639764,0.006153846153846132
9,SpMax_A,0.005384615384615365,0.0018842228790639764,0.005384615384615365
10,nAHRing_0,-0.005384615384615365,0.003076923076923066,0.005384615384615365
11,nARing_1,-0.005384615384615365,0.003076923076923066,0.005384615384615365
12,nARing_0,-0.005384615384615365,0.003076923076923066,0.005384615384615365
13,nAHRing_1,-0.005384615384615365,0.003076923076923066,0.005384615384615365
14,GATS5se,0.004615384615384621,0.005102499677469858,0.004615384615384621
15,NdO_0,0.004615384615384599,0.0015384615384615328,0.004615384615384599
16,thiourea,-0.004615384615384599,0.0015384615384615328,0.004615384615384599
17,nS_0,-0.004615384615384599,0.0015384615384615328,0.004615384615384599
18,MATS2c,-0.004615384615384599,0.003768445758127953,0.004615384615384599
19,MATS4c,-0.004615384615384599,0.004485347611419446,0.004615384615384599
20,MATS2pe,-0.004615384615384599,0.0028781979898260986,0.004615384615384599
21,MATS3se,-0.0038461538461538325,0.0042132504423474165,0.0038461538461538325
22,NdO_4,-0.0038461538461538325,0.0,0.0038461538461538325
23,nBondsD_4,-0.0038461538461538325,0.0,0.0038461538461538325
24,urea,-0.0038461538461538325,0.0,0.0038461538461538325
25,BCUTc-1l,0.0038461538461538325,0.0,0.0038461538461538325
26,BCUTc-1h,0.0038461538461538325,0.002432521277052591,0.0038461538461538325
27,GATS2c,0.0038461538461538325,0.002432521277052591,0.0038461538461538325
28,nS_1,-0.0038461538461538325,0.002432521277052591,0.0038461538461538325
29,MATS1c,-0.003076923076923066,0.002878197989826099,0.003076923076923066
30,ATSC5c,0.003076923076923066,0.002878197989826099,0.003076923076923066
31,PEOE_VSA11,-0.003076923076923066,0.0015384615384615328,0.003076923076923066
32,PEOE_VSA6,0.003076923076923066,0.002878197989826099,0.003076923076923066
33,AATSC5c,0.003076923076923066,0.001538461538461533,0.003076923076923066
34,SdssC,0.003076923076923066,0.002878197989826099,0.003076923076923066
35,ATSC2are,0.003076923076923066,0.001538461538461533,0.003076923076923066
36,ATSC2pe,0.003076923076923066,0.001538461538461533,0.003076923076923066
37,VSA_EState1,-0.003076923076923066,0.003768445758127953,0.003076923076923066
38,ATSC2se,0.003076923076923066,0.001538461538461533,0.003076923076923066
39,PEOE_VSA13,0.003076923076923066,0.001538461538461533,0.003076923076923066
40,MATS3are,-0.003076923076923066,0.003768445758127953,0.003076923076923066
41,ATSC3c,-0.003076923076923066,0.001538461538461533,0.003076923076923066
42,nS_2,0.003076923076923066,0.001538461538461533,0.003076923076923066
43,squaramide,-0.003076923076923066,0.001538461538461533,0.003076923076923066
44,GATS5c,0.002307692307692322,0.00521717691009638,0.002307692307692322
45,ATSC6d,0.0023076923076922997,0.0018842228790639764,0.0023076923076922997
46,MATS6d,0.0023076923076922997,0.004615384615384599,0.0023076923076922997
47,PEOE_VSA10,0.0023076923076922997,0.0018842228790639764,0.0023076923076922997
48,AATSC4c,-0.0023076923076922997,0.0018842228790639764,0.0023076923076922997
49,NssNH_4,-0.0023076923076922997,0.003076923076923066,0.0023076923076922997
50,TopoPSA,0.0023076923076922997,0.0018842228790639764,0.0023076923076922997
51,AATSC3c,-0.0023076923076922997,0.0039223227027636665,0.0023076923076922997
52,BCUTi-1l,-0.0023076923076922997,0.0018842228790639764,0.0023076923076922997
53,AATSC0c,0.0023076923076922997,0.0039223227027636665,0.0023076923076922997
54,GATS3c,-0.0023076923076922997,0.003076923076923066,0.0023076923076922997
55,ATSC0c,0.0023076923076922997,0.0018842228790639764,0.0023076923076922997
56,AATSC2se,0.0023076923076922997,0.0018842228790639764,0.0023076923076922997
57,AATSC6d,0.0023076923076922997,0.0039223227027636665,0.0023076923076922997
58,NssNH_2,0.001538461538461533,0.0018842228790639764,0.001538461538461533
59,NdssC_2,0.001538461538461533,0.0018842228790639764,0.001538461538461533
60,NdssC_0,-0.001538461538461533,0.0018842228790639766,0.001538461538461533
61,VSA_EState3,0.001538461538461533,0.0018842228790639766,0.001538461538461533
62,SssNH,0.001538461538461533,0.0018842228790639766,0.001538461538461533
63,AATSC2c,0.001538461538461533,0.0018842228790639766,0.001538461538461533
64,GATS2are,-0.001538461538461533,0.0018842228790639766,0.001538461538461533
65,MATS2are,-0.001538461538461533,0.0018842228790639764,0.001538461538461533
66,MATS7v,0.0007692307692307887,0.006153846153846171,0.0007692307692307887
67,NdO_1,0.0007692307692307665,0.001538461538461533,0.0007692307692307665
68,NdO_3,-0.0007692307692307665,0.001538461538461533,0.0007692307692307665
69,NssO_0,0.0007692307692307665,0.002878197989826099,0.0007692307692307665
70,NssO_1,0.0007692307692307665,0.002878197989826099,0.0007692307692307665
71,nBondsD_3,-0.0007692307692307665,0.001538461538461533,0.0007692307692307665
72,NdssC_3,-0.0007692307692307665,0.001538461538461533,0.0007692307692307665
73,ATSC7d,0.0007692307692307665,0.001538461538461533,0.0007692307692307665
