,0,1,2
0,10.0,5.079054607,7.29373276964869
1,13.0,3.843112582,7.407513992401009
2,29.0,7.406515146,7.248604925266726
3,30.0,3.755161755,7.31349127755815
4,49.0,7.867978969,7.378247171659732
5,55.0,3.479253357,3.2087405079086313
6,93.0,4.973424423,4.616233051839373
7,95.0,3.619490533,4.9679889603991345
8,102.0,0.0,0.049179968427443654
9,103.0,0.0,0.45582485573898346
10,116.0,0.0,0.03208571472845567
11,118.0,0.0,-0.7181254021797308
