,0,1,2
0,15.0,9.289819049,7.335305660027925
1,16.0,9.289819049,7.211044208015854
2,24.0,6.705436942,7.22154127832763
3,45.0,5.235901447,5.548318461325286
4,48.0,6.705436942,5.888579157651535
5,63.0,1.221727869,4.744919706556664
6,68.0,7.255895571,6.800060761723621
7,76.0,4.076403481,4.1456769979634345
8,82.0,6.188087814,5.085971171763398
9,87.0,6.188087814,5.1288999882229565
10,89.0,6.573637374,4.984067212494808
11,113.0,0.0,0.6670977456445147
