,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_degree,param_gamma,param_kernel,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_train_neg_root_mean_squared_error,split1_train_neg_root_mean_squared_error,split2_train_neg_root_mean_squared_error,split3_train_neg_root_mean_squared_error,split4_train_neg_root_mean_squared_error,mean_train_neg_root_mean_squared_error,std_train_neg_root_mean_squared_error
0,0.022897624969482423,0.024762128356503457,0.002982759475708008,0.0006618496079952308,100,0,2,auto,linear,"{'C': 100, 'coef0': 0, 'degree': 2, 'gamma': 'auto', 'kernel': 'linear'}",0.4234326320159867,0.36879394347141026,-0.037953254401828174,0.06064597946424166,-9.545793778656808,-1.7461748956213996,3.903766580754875,17,0.8916957165138842,0.8511526807139785,0.830179868863541,0.8244827698054985,0.6826360081917195,0.8160294088177243,0.07074535816735376,-2.162456492303569,-1.4038225955387607,-2.6683025128339484,-1.1650325083399018,-4.830931172637928,-2.4461090563308217,1.307266110918685,14,-0.8969059254872347,-1.1891007358588435,-1.2118570428542592,-1.3149028256700335,-1.2784501730135562,-1.1782433405767854,0.14772659156383622
1,0.002258014678955078,0.00019922849939398932,0.0019425392150878907,0.00030336965365190333,100,0,2,auto,poly,"{'C': 100, 'coef0': 0, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.426825989099881,0.2173045183084784,0.2766875935500843,0.10039701121309341,-0.9163138026957391,0.020980261895159603,0.4803056091694555,1,0.8456007076499646,0.8084497570527678,0.8089388158144699,0.8054288946738203,0.5882441535935821,0.7713324657569209,0.09272712564010674,-2.156083589335901,-1.5632306554705202,-2.227455953428903,-1.140115472089436,-2.0593232684032725,-1.8292417877456064,0.41569088856586184,2,-1.0708946014679712,-1.348930246236452,-1.2854140357513746,-1.3844362212806334,-1.4562128813072264,-1.3091775972087314,0.13130651262155343
2,0.0022002696990966798,0.0001767932266455767,0.0019971847534179686,8.204459645201337e-05,100,0,2,auto,rbf,"{'C': 100, 'coef0': 0, 'degree': 2, 'gamma': 'auto', 'kernel': 'rbf'}",0.4259404186418644,0.20386573210634706,0.2579156536227786,0.08917523019245455,-1.7314692160216434,-0.15091443629163975,0.7976927972155814,7,0.868439083697578,0.8314014293658019,0.8200999950200746,0.8231347612448834,0.6321991222355319,0.795054878312774,0.08323947183549751,-2.1577485522956357,-1.5765937788879083,-2.2561751060916504,-1.1472044181566827,-2.45860843883864,-1.9192660588541035,0.4847216267363382,3,-0.9885246906541695,-1.2655376887139462,-1.2473042234020117,-1.319942530256384,-1.3762944606510044,-1.2395207187355033,0.1333500626398253
3,0.020845794677734376,0.025175657951541162,0.002227163314819336,0.0008641835941641031,100,0,2,scale,linear,"{'C': 100, 'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear'}",0.4234326320159867,0.36879394347141026,-0.037953254401828174,0.06064597946424166,-9.545793778656808,-1.7461748956213996,3.903766580754875,17,0.8916957165138842,0.8511526807139785,0.830179868863541,0.8244827698054985,0.6826360081917195,0.8160294088177243,0.07074535816735376,-2.162456492303569,-1.4038225955387607,-2.6683025128339484,-1.1650325083399018,-4.830931172637928,-2.4461090563308217,1.307266110918685,14,-0.8969059254872347,-1.1891007358588435,-1.2118570428542592,-1.3149028256700335,-1.2784501730135562,-1.1782433405767854,0.14772659156383622
4,0.003466939926147461,0.0004000665064505726,0.0018594741821289062,0.00017034845805218507,100,0,2,scale,poly,"{'C': 100, 'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.41214920218489726,0.24381572075109603,-0.0581398066742278,-0.19861155187513524,-6.998205438358496,-1.3197983747943731,2.8473735428681106,14,0.9047928673829203,0.8950170946963607,0.8612079833403987,0.8702949945781737,0.7363790390409224,0.8535383958077553,0.06068512893820478,-2.1835136182725,-1.536527975698301,-2.694124703028234,-1.3160204078401434,-4.207145096749223,-2.3874663603176804,1.031402862848651,13,-0.8409280116700177,-0.9986364939536385,-1.0955672675017731,-1.1303479431208099,-1.1651851758297609,-1.0461329784152,0.11668275737245525
5,0.0021984100341796873,8.852817984665709e-05,0.001958799362182617,0.00014539877635332059,100,0,2,scale,rbf,"{'C': 100, 'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf'}",0.44289161033958635,0.21045225074116958,0.04309253371687427,-0.08567113394927395,-1.2007254969303318,-0.11799204721639511,0.5695209813435362,3,0.9015910635514874,0.8995275122574673,0.8602821589676428,0.8734595920747146,0.7382880234415347,0.8546296700585693,0.06023800136870101,-2.125652159326477,-1.570058555113823,-2.5620118806034182,-1.2524850190403003,-2.206856784941974,-1.9434128798051986,0.4694791434109968,7,-0.8549512381014696,-0.9769486047479033,-1.0992152330752982,-1.1164734382848478,-1.1609587255506892,-1.0417094479520415,0.11152538324527445
6,0.020865869522094727,0.025472897203489404,0.002143573760986328,0.00048362688736897053,100,0,3,auto,linear,"{'C': 100, 'coef0': 0, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear'}",0.4234326320159867,0.36879394347141026,-0.037953254401828174,0.06064597946424166,-9.545793778656808,-1.7461748956213996,3.903766580754875,17,0.8916957165138842,0.8511526807139785,0.830179868863541,0.8244827698054985,0.6826360081917195,0.8160294088177243,0.07074535816735376,-2.162456492303569,-1.4038225955387607,-2.6683025128339484,-1.1650325083399018,-4.830931172637928,-2.4461090563308217,1.307266110918685,14,-0.8969059254872347,-1.1891007358588435,-1.2118570428542592,-1.3149028256700335,-1.2784501730135562,-1.1782433405767854,0.14772659156383622
7,0.0028847217559814452,0.0004203052344567954,0.0030510425567626953,0.0007762887114651166,100,0,3,auto,poly,"{'C': 100, 'coef0': 0, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",0.4040204875916017,0.21420968983562882,0.31495126189551026,0.16329172970070172,-1.0037537635559293,0.018543881093502624,0.5178376332778636,2,0.8448903610993584,0.807390140540122,0.799681610884973,0.8018491983649265,0.5809882142156725,0.7669599050210104,0.0944258466039801,-2.198558440430036,-1.566318163904008,-2.1677385605672397,-1.0995384613967931,-2.1057818994178144,-1.8275871051431785,0.43105252002750577,1,-1.0733552129581307,-1.3526561028945785,-1.3161858416874972,-1.3971135255192761,-1.4689875011980251,-1.3216596368515017,0.13419733171242448
8,0.0029485225677490234,0.000775855379229172,0.0024048328399658204,0.00033145165240357764,100,0,3,auto,rbf,"{'C': 100, 'coef0': 0, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",0.4259404186418644,0.20386573210634706,0.2579156536227786,0.08917523019245455,-1.7314692160216434,-0.15091443629163975,0.7976927972155814,7,0.868439083697578,0.8314014293658019,0.8200999950200746,0.8231347612448834,0.6321991222355319,0.795054878312774,0.08323947183549751,-2.1577485522956357,-1.5765937788879083,-2.2561751060916504,-1.1472044181566827,-2.45860843883864,-1.9192660588541035,0.4847216267363382,3,-0.9885246906541695,-1.2655376887139462,-1.2473042234020117,-1.319942530256384,-1.3762944606510044,-1.2395207187355033,0.1333500626398253
9,0.021418380737304687,0.025128922261370198,0.0023738861083984373,0.00046081401851576925,100,0,3,scale,linear,"{'C': 100, 'coef0': 0, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear'}",0.4234326320159867,0.36879394347141026,-0.037953254401828174,0.06064597946424166,-9.545793778656808,-1.7461748956213996,3.903766580754875,17,0.8916957165138842,0.8511526807139785,0.830179868863541,0.8244827698054985,0.6826360081917195,0.8160294088177243,0.07074535816735376,-2.162456492303569,-1.4038225955387607,-2.6683025128339484,-1.1650325083399018,-4.830931172637928,-2.4461090563308217,1.307266110918685,14,-0.8969059254872347,-1.1891007358588435,-1.2118570428542592,-1.3149028256700335,-1.2784501730135562,-1.1782433405767854,0.14772659156383622
