,0,1,2
0,7.0,8.459865801,3.5021671086847994
1,22.0,8.459865801,7.361671309371269
2,31.0,4.139069177,4.392638342236059
3,51.0,8.003605361,7.015451702837488
4,66.0,6.390999774,4.4610315043806015
5,69.0,7.796593772,7.800877248034386
6,72.0,2.814519744,4.267947508731908
7,78.0,6.188087814,5.017182045454855
8,88.0,7.06815438,5.313247006678835
9,101.0,0.0,-0.03421717529207108
10,106.0,0.0,-0.1591415091132135
11,111.0,0.0,0.9150014805026903
