,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall
0,0.37627506256103516,0.11183806520332731,0.016709041595458985,0.0004870867507397125,"1**2 * Matern(length_scale=1, nu=1.5)","{'kernel': 1**2 * Matern(length_scale=1, nu=1.5)}",0.8596491228070176,0.5534290271132377,0.7171875000000001,0.9671875,0.7375,0.7669906299840511,0.13973044785602168,1,0.9878324011382592,0.9977431066627416,0.995956607495069,0.9920118343195267,0.9905325443786982,0.992815298798859,0.0036010249284488633,0.95,0.7083333333333334,0.6666666666666666,0.6274509803921569,0.75,0.7404901960784314,0.11246922771075266,3,0.9615384615384616,0.9769230769230769,0.9922480620155039,0.9552238805970149,0.9696969696969697,0.9711260901542055,0.012857589412199128,0.5757575757575758,0.5151515151515151,0.8125,1.0,0.75,0.7306818181818182,0.1732365564756494,1,0.9689922480620154,0.9844961240310077,0.9846153846153847,0.9846153846153847,0.9846153846153847,0.9814669051878354,0.006237499584347941
1,0.273502779006958,0.031123856805643293,0.015392732620239259,0.0017564304741973724,"1**2 * Matern(length_scale=1, nu=2.5)","{'kernel': 1**2 * Matern(length_scale=1, nu=2.5)}",0.861244019138756,0.5534290271132376,0.7109375,0.9609375,0.7328125,0.7638721092503988,0.13883019849389194,2,0.9863605141791777,0.9972524776763811,0.9957593688362919,0.9904339250493097,0.9903353057199211,0.9920283182922164,0.003968500076360274,0.95,0.7083333333333334,0.6666666666666666,0.6274509803921569,0.75,0.7404901960784314,0.11246922771075266,3,0.946969696969697,0.9769230769230769,0.9922480620155039,0.9411764705882353,0.9624060150375939,0.9639446643068214,0.01885963477255501,0.5757575757575758,0.5151515151515151,0.8125,1.0,0.75,0.7306818181818182,0.1732365564756494,1,0.9689922480620154,0.9844961240310077,0.9846153846153847,0.9846153846153847,0.9846153846153847,0.9814669051878354,0.006237499584347941
2,0.27352609634399416,0.02671363827973116,0.015202140808105469,0.0018633895986987664,1**2 * RBF(length_scale=1),{'kernel': 1**2 * RBF(length_scale=1)},0.8548644338118022,0.5582137161084529,0.696875,0.953125,0.7328125,0.7591781299840511,0.13545093519339632,3,0.9839073692473751,0.9967618486900206,0.9956607495069033,0.9888560157790928,0.9899408284023669,0.9910253623251517,0.004710460569008481,0.95,0.7083333333333334,0.6842105263157895,0.6274509803921569,0.7857142857142857,0.751141825151113,0.11167060449939643,1,0.946969696969697,0.9694656488549618,0.9922480620155039,0.927536231884058,0.9548872180451128,0.9582213715538666,0.021741867412527593,0.5757575757575758,0.5151515151515151,0.8125,1.0,0.6875,0.7181818181818181,0.17364604790805435,3,0.9689922480620154,0.9844961240310077,0.9846153846153847,0.9846153846153847,0.9769230769230769,0.9799284436493739,0.006219825373609682
3,0.6327713012695313,0.10246068167789235,0.014352750778198243,0.0004918947150318412,1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.5),{'kernel': 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=0.5)},0.8548644338118022,0.5582137161084529,0.696875,0.953125,0.7328125,0.7591781299840511,0.13545093519339632,3,0.9839073692473751,0.9967618486900206,0.9956607495069033,0.9888560157790928,0.9899408284023669,0.9910253623251517,0.004710460569008481,0.95,0.7083333333333334,0.6842105263157895,0.6274509803921569,0.7857142857142857,0.751141825151113,0.11167060449939643,1,0.946969696969697,0.9694656488549618,0.9922480620155039,0.927536231884058,0.9548872180451128,0.9582213715538666,0.021741867412527593,0.5757575757575758,0.5151515151515151,0.8125,1.0,0.6875,0.7181818181818181,0.17364604790805435,3,0.9689922480620154,0.9844961240310077,0.9846153846153847,0.9846153846153847,0.9769230769230769,0.9799284436493739,0.006219825373609682
